testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
camel-1.6.csv,0.044871795,0.044871795,0.330097087,0.398313027,0.395348837,0.468227425
camel-1.6.csv,0.044699872,0.044699872,0.346153846,0.394112061,0.371428571,0.459183673
camel-1.6.csv,0.044757033,0.044757033,0.324118208,0.377798507,0.362318841,0.442820292
camel-1.6.csv,0.050955414,0.050955414,0.327635328,0.37583254,0.351851852,0.463875205
camel-1.6.csv,0.044871795,0.044871795,0.32038835,0.385687732,0.362249762,0.466666667
camel-1.6.csv,0.044929397,0.044929397,0.326923077,0.404913558,0.380228137,0.48053024
camel-1.6.csv,0.044699872,0.044642857,0.321324245,0.411392405,0.418215613,0.472013367
camel-1.6.csv,0.044642857,0.044642857,0.322425409,0.387811634,0.38003663,0.456852792
camel-1.6.csv,0.050955414,0.050955414,0.333655706,0.375118708,0.360923965,0.468102734
camel-1.6.csv,0.044757033,0.044757033,0.331125828,0.374531835,0.368421053,0.452976704
camel-1.6.csv,0.051085568,0.051085568,0.328884652,0.412418906,0.411275416,0.462962963
camel-1.6.csv,0.044814341,0.044814341,0.34026465,0.405156538,0.368421053,0.474631751
camel-1.6.csv,0.044871795,0.044814341,0.329198473,0.382488479,0.365622032,0.438741722
camel-1.6.csv,0.044814341,0.044871795,0.333978703,0.356798457,0.389305816,0.457656116
camel-1.6.csv,0.044642857,0.044642857,0.334951456,0.376647834,0.310378274,0.466101695
camel-1.6.csv,0.044871795,0.044871795,0.329877474,0.393258427,0.30969031,0.443786982
camel-1.6.csv,0.044871795,0.044871795,0.310981535,0.384980989,0.369318182,0.478943022
camel-1.6.csv,0.044642857,0.044642857,0.330143541,0.413953488,0.368068834,0.461730449
camel-1.6.csv,0.044814341,0.044814341,0.319047619,0.402999063,0.342130987,0.453005927
camel-1.6.csv,0.044757033,0.044757033,0.342857143,0.39943609,0.352657005,0.454935622
ivy-2.0.csv,0.355191257,0.355191257,0.509803922,0.503731343,0.544747082,0.516717325
ivy-2.0.csv,0.355191257,0.355191257,0.56,0.515267176,0.553435115,0.543478261
ivy-2.0.csv,0.355191257,0.355191257,0.52734375,0.524344569,0.535055351,0.504322767
ivy-2.0.csv,0.302197802,0.302197802,0.512295082,0.527272727,0.518518519,0.517751479
ivy-2.0.csv,0.303867403,0.303867403,0.508130081,0.501858736,0.501930502,0.514018692
ivy-2.0.csv,0.303867403,0.303867403,0.526315789,0.526315789,0.534979424,0.512048193
ivy-2.0.csv,0.32967033,0.32967033,0.494071146,0.50877193,0.509433962,0.529595016
ivy-2.0.csv,0.277777778,0.277777778,0.525291829,0.520446097,0.485074627,0.516717325
ivy-2.0.csv,0.303867403,0.303867403,0.511811024,0.53030303,0.526315789,0.542168675
ivy-2.0.csv,0.35326087,0.35326087,0.517928287,0.526315789,0.496031746,0.516224189
ivy-2.0.csv,0.303867403,0.303867403,0.549019608,0.511363636,0.486891386,0.535714286
ivy-2.0.csv,0.303867403,0.303867403,0.553359684,0.488721805,0.513307985,0.494186047
ivy-2.0.csv,0.380434783,0.355191257,0.538461538,0.543478261,0.561797753,0.522151899
ivy-2.0.csv,0.276243094,0.276243094,0.526315789,0.503731343,0.492125984,0.513595166
ivy-2.0.csv,0.303867403,0.303867403,0.492125984,0.490566038,0.501858736,0.512048193
ivy-2.0.csv,0.32967033,0.32967033,0.52,0.528301887,0.564202335,0.535168196
ivy-2.0.csv,0.355191257,0.355191257,0.546875,0.516605166,0.553435115,0.492957746
ivy-2.0.csv,0.32967033,0.32967033,0.505836576,0.496323529,0.494296578,0.487106017
ivy-2.0.csv,0.32967033,0.32967033,0.532786885,0.510948905,0.516605166,0.516717325
ivy-2.0.csv,0.32967033,0.32967033,0.523255814,0.496323529,0.542635659,0.538461538
ivy-2.0.csv,0.355191257,0.355191257,0.533596838,0.509090909,0.546875,0.52715655
ivy-2.0.csv,0.300546448,0.300546448,0.5,0.518518519,0.532319392,0.534124629
ivy-2.0.csv,0.355191257,0.355191257,0.551181102,0.505415162,0.503875969,0.526315789
ivy-2.0.csv,0.32967033,0.32967033,0.526315789,0.526315789,0.515267176,0.531914894
