testfile,Naive_CPDP_NB,Zscore_CPDP_NB,Zscore_SMOTE_CPDP_NB,Zscore_SMOTE_iFF_CPDP_NB,Zscore_WiFF_CPDP_NB,Zscore_WiFFplusL_CPDP_NB
ivy-2.0.csv,0.602262017,0.602262017,0.593598448,0.729166667,0.677236157,0.661108607
ivy-2.0.csv,0.602262017,0.602262017,0.596541787,0.69781719,0.573757349,0.698343505
ivy-2.0.csv,0.602961918,0.602961918,0.595811266,0.735017123,0.597156398,0.697687225
ivy-2.0.csv,0.602262017,0.602262017,0.595811266,0.601875977,0.534815436,0.663669065
ivy-2.0.csv,0.602262017,0.602262017,0.595811266,0.706877729,0.540016502,0.678811659
ivy-2.0.csv,0.600852273,0.600852273,0.595811266,0.704142012,0.638572137,0.693030973
ivy-2.0.csv,0.602262017,0.602262017,0.59507722,0.642056773,0.580645161,0.668755595
ivy-2.0.csv,0.605042017,0.605042017,0.595811266,0.619205298,0.551324503,0.691092584
jedit-4.3.csv,0.581986834,0.581986834,0.57314075,0.405156538,0.427192794,0.495283019
jedit-4.3.csv,0.581986834,0.581986834,0.574272588,0.46900161,0.432751,0.479452055
jedit-4.3.csv,0.581447625,0.581447625,0.572001233,0.405156538,0.395061728,0.489027067
jedit-4.3.csv,0.580906635,0.580906635,0.573707624,0.419942895,0.421420765,0.482669617
jedit-4.3.csv,0.579819277,0.579819277,0.569118333,0.425053996,0.437448219,0.482669617
jedit-4.3.csv,0.581986834,0.581986834,0.575396825,0.439415758,0.434108527,0.477833426
jedit-4.3.csv,0.582524272,0.582524272,0.572001233,0.419198591,0.44263629,0.472937663
jedit-4.3.csv,0.581986834,0.581986834,0.574272588,0.410766795,0.415422331,0.476208178
jedit-4.3.csv,0.581986834,0.581986834,0.575396825,0.426483233,0.426483233,0.476208178
jedit-4.3.csv,0.581986834,0.581986834,0.57314075,0.423611111,0.416184971,0.477833426
jedit-4.3.csv,0.581986834,0.581986834,0.573707624,0.448865897,0.508418131,0.485861183
jedit-4.3.csv,0.580906635,0.580906635,0.57314075,0.387065402,0.427192794,0.481064105
jedit-4.3.csv,0.581986834,0.581986834,0.573707624,0.439415758,0.415422331,0.493728413
jedit-4.3.csv,0.582524272,0.582524272,0.574835652,0.42288449,0.435453597,0.492167577
jedit-4.3.csv,0.582524272,0.581986834,0.576513538,0.540577482,0.416184971,0.517879162
jedit-4.3.csv,0.582524272,0.582524272,0.573707624,0.432751,0.422154383,0.492167577
jedit-4.3.csv,0.583059946,0.583059946,0.574835652,0.439415758,0.433431331,0.496831432
jedit-4.3.csv,0.581986834,0.581986834,0.574272588,0.449674301,0.427899016,0.479452055
jedit-4.3.csv,0.581986834,0.581986834,0.573707624,0.441019054,0.434782609,0.499909829
jedit-4.3.csv,0.581986834,0.581986834,0.573707624,0.429301533,0.443904415,0.477833426
jedit-4.3.csv,0.581447625,0.581447625,0.57027739,0.411552347,0.424334271,0.479452055
jedit-4.3.csv,0.581986834,0.581986834,0.574835652,0.556725146,0.433431331,0.49837369
jedit-4.3.csv,0.580906635,0.580906635,0.569118333,0.493728413,0.430690971,0.485861183
jedit-4.3.csv,0.581447625,0.581447625,0.57314075,0.42288449,0.423611111,0.476208178
jedit-4.3.csv,0.580363855,0.580363855,0.569698851,0.41311181,0.439415758,0.476208178
jedit-4.3.csv,0.581447625,0.581447625,0.569698851,0.426483233,0.435453597,0.501439885
jedit-4.3.csv,0.581986834,0.581986834,0.57085396,0.429997876,0.443904415,0.484268629
jedit-4.3.csv,0.581986834,0.581986834,0.57314075,0.435453597,0.427192794,0.501439885
jedit-4.3.csv,0.581986834,0.581986834,0.573707624,0.480392157,0.420683611,0.495283019
jedit-4.3.csv,0.582524272,0.582524272,0.574835652,0.429301533,0.417699115,0.472937663
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.732019452,0.711649974,0.756596794
log4j-1.1.csv,0.052631579,0.052631579,0.237696686,0.739930383,0.657534247,0.73290653
log4j-1.1.csv,0.102490076,0.102490076,0.317470457,0.694006309,0.684931507,0.725956567
log4j-1.1.csv,0.052612079,0.052612079,0.354667499,0.70459984,0.615946439,0.759437454
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.746268657,0.664219147,0.739726027
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.7506222,0.636818851,0.778097983
log4j-1.1.csv,0.052612079,0.052612079,0.278522393,0.729086723,0.622329221,0.759437454
log4j-1.1.csv,0.052612079,0.052612079,0.194854202,0.690987124,0.628571429,0.725581395
log4j-1.1.csv,0.102490076,0.102490076,0.278522393,0.710900474,0.59490085,0.725956567
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.784099024,0.704285334,0.752988048
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.740647753,0.652223489,0.725956567
log4j-1.1.csv,0.149841716,0.149841716,0.354667499,0.768224752,0.609418283,0.746418698
log4j-1.1.csv,0.102490076,0.102490076,0.317470457,0.731610338,0.646499568,0.698174006
log4j-1.1.csv,0.102490076,0.102490076,0.317470457,0.695652174,0.623306233,0.73290653
log4j-1.1.csv,0.102490076,0.102490076,0.237696686,0.701567898,0.576814326,0.753363229
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.701567898,0.649754973,0.725956567
log4j-1.1.csv,0.052612079,0.052612079,0.354667499,0.773883821,0.691451832,0.771989339
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.751787035,0.684210526,0.739726027
log4j-1.1.csv,0.052612079,0.052612079,0.237696686,0.713057076,0.725956567,0.759437454
log4j-1.1.csv,0.102490076,0.102490076,0.317470457,0.69877636,0.615946439,0.752988048
log4j-1.1.csv,0.102490076,0.102490076,0.317470457,0.762463343,0.657534247,0.710900474
log4j-1.1.csv,0.102490076,0.102490076,0.317470457,0.725581395,0.6011201,0.725956567
log4j-1.1.csv,0.149841716,0.149841716,0.278522393,0.679122665,0.597014925,0.70459984
log4j-1.1.csv,0.149841716,0.149841716,0.354667499,0.707368421,0.630136986,0.73290653
log4j-1.1.csv,0.149841716,0.149841716,0.317470457,0.746268657,0.657534247,0.746268657
log4j-1.1.csv,0.102490076,0.102490076,0.354667499,0.663316583,0.649754973,0.739726027
log4j-1.1.csv,0.052612079,0.052612079,0.354667499,0.732019452,0.585614258,0.752988048
log4j-1.1.csv,0.052612079,0.052612079,0.278522393,0.66215072,0.70459984,0.738336714
log4j-1.1.csv,0.102490076,0.102490076,0.317470457,0.718637068,0.676820825,0.752988048
log4j-1.1.csv,0.102490076,0.102490076,0.278522393,0.673960613,0.628571429,0.73290653
lucene-2.0.csv,0.161489466,0.161489466,0.313349758,0.651073065,0.640535685,0.646599777
lucene-2.0.csv,0.161489466,0.161489466,0.232746446,0.72243346,0.657632523,0.710195068
lucene-2.0.csv,0.179842856,0.179842856,0.215460683,0.520754717,0.574763349,0.665825977
lucene-2.0.csv,0.161489466,0.161489466,0.215460683,0.630735859,0.532199271,0.644964231
lucene-2.0.csv,0.161489466,0.161489466,0.297742976,0.600797218,0.500885781,0.655270655
lucene-2.0.csv,0.161489466,0.161489466,0.215460683,0.570135747,0.523690773,0.674937965
lucene-2.0.csv,0.161489466,0.161489466,0.215460683,0.645026178,0.562929062,0.632368703
lucene-2.0.csv,0.179520095,0.179520095,0.214997581,0.565756824,0.550743374,0.663205915
lucene-2.0.csv,0.179842856,0.179842856,0.215460683,0.633832976,0.556897648,0.651224665
lucene-2.0.csv,0.16136049,0.16136049,0.215460683,0.62004662,0.636889992,0.646599777
lucene-2.0.csv,0.161489466,0.161489466,0.232746446,0.616397872,0.595379304,0.628383381
lucene-2.0.csv,0.161489466,0.161489466,0.297742976,0.602006689,0.591445168,0.697969352
lucene-2.0.csv,0.161489466,0.161489466,0.24969697,0.619136961,0.59602649,0.65158371
lucene-2.0.csv,0.179842856,0.179842856,0.265971317,0.576879519,0.598447424,0.680680681
lucene-2.0.csv,0.161489466,0.161489466,0.249388753,0.676923077,0.517482517,0.661157025
lucene-2.0.csv,0.161489466,0.161489466,0.215460683,0.634369885,0.630719763,0.657138269
lucene-2.0.csv,0.161489466,0.161489466,0.265614727,0.578896588,0.543418395,0.656943464
lucene-2.0.csv,0.161489466,0.161489466,0.265614727,0.524919392,0.541114058,0.673483616
lucene-2.0.csv,0.161489466,0.161489466,0.281834248,0.563121089,0.523627075,0.644964231
lucene-2.0.csv,0.161489466,0.161489466,0.328663111,0.664084117,0.64438437,0.663205915
lucene-2.0.csv,0.161489466,0.161489466,0.249388753,0.551625325,0.584333098,0.67209776
lucene-2.0.csv,0.161489466,0.161489466,0.215460683,0.665514261,0.643119341,0.708466751
lucene-2.0.csv,0.161489466,0.161489466,0.215460683,0.576879519,0.58023492,0.657213024
lucene-2.0.csv,0.161489466,0.161489466,0.215460683,0.562929062,0.508493987,0.638297872
lucene-2.0.csv,0.161489466,0.161489466,0.215686275,0.584850264,0.592592593,0.661157025
lucene-2.0.csv,0.161489466,0.161489466,0.265614727,0.665514261,0.578896588,0.648570278
lucene-2.0.csv,0.179842856,0.179842856,0.232746446,0.611713666,0.636610448,0.717703349
lucene-2.0.csv,0.179842856,0.179842856,0.24969697,0.661601773,0.545179298,0.702184975
lucene-2.0.csv,0.161489466,0.161489466,0.313349758,0.618951123,0.536659395,0.661840745
lucene-2.0.csv,0.161489466,0.161489466,0.232478632,0.623481781,0.619433198,0.65292755
poi-2.0.csv,0.38385377,0.38385377,0.414812327,0.489041096,0.496142201,0.511481007
poi-2.0.csv,0.384174118,0.384174118,0.382880574,0.530541012,0.489731438,0.511481007
poi-2.0.csv,0.384174118,0.384174118,0.445468763,0.482688202,0.475609756,0.486269615
poi-2.0.csv,0.38385377,0.38385377,0.413629429,0.456656017,0.487563175,0.505158244
poi-2.0.csv,0.349658806,0.349658806,0.445921549,0.485378954,0.500528592,0.520886183
poi-2.0.csv,0.349658806,0.349658806,0.414812327,0.496367113,0.592556868,0.456491776
poi-2.0.csv,0.349658806,0.349658806,0.383207017,0.495505214,0.421821502,0.523982129
poi-2.0.csv,0.349393414,0.349393414,0.382880574,0.472241743,0.489731438,0.482164822
poi-2.0.csv,0.38385377,0.38385377,0.414812327,0.589741472,0.4952309,0.517770803
poi-2.0.csv,0.383531409,0.383531409,0.381888745,0.500227376,0.655070755,0.475415635
poi-2.0.csv,0.349393414,0.349393414,0.414026193,0.538704724,0.465654952,0.476976702
poi-2.0.csv,0.38385377,0.38385377,0.472510416,0.487306738,0.474174082,0.488826816
poi-2.0.csv,0.38385377,0.38385377,0.414420485,0.498521638,0.469957745,0.478801234
poi-2.0.csv,0.384174118,0.384174118,0.414812327,0.445623342,0.478728754,0.492125642
poi-2.0.csv,0.38385377,0.38385377,0.382221458,0.4952309,0.589957144,0.502061223
poi-2.0.csv,0.384174118,0.384174118,0.445468763,0.498248346,0.458971088,0.495403296
poi-2.0.csv,0.38385377,0.38385377,0.444554865,0.508235294,0.489411765,0.492648361
poi-2.0.csv,0.349658806,0.349658806,0.382221458,0.450097004,0.498190001,0.498659981
poi-2.0.csv,0.349393414,0.349393414,0.382880574,0.505917427,0.474694939,0.492125642
poi-2.0.csv,0.349922507,0.349922507,0.413230168,0.488936129,0.643797902,0.523982129
poi-2.0.csv,0.349393414,0.349393414,0.415588751,0.493685642,0.500528592,0.485506612
poi-2.0.csv,0.384174118,0.384174118,0.382552061,0.467280267,0.483178596,0.463265492
poi-2.0.csv,0.384174118,0.384174118,0.414812327,0.505541585,0.598099065,0.505111245
poi-2.0.csv,0.349658806,0.349393414,0.413629429,0.498944034,0.545550661,0.498944034
poi-2.0.csv,0.384174118,0.384174118,0.413629429,0.498146775,0.498248346,0.49580648
poi-2.0.csv,0.384174118,0.384174118,0.382552061,0.492629222,0.495982964,0.498659981
poi-2.0.csv,0.349658806,0.349658806,0.415588751,0.484627909,0.532222629,0.485506612
poi-2.0.csv,0.349658806,0.349658806,0.445921549,0.493907704,0.48194678,0.495403296
poi-2.0.csv,0.384174118,0.384174118,0.445921549,0.467280267,0.481930027,0.501895898
poi-2.0.csv,0.384174118,0.384174118,0.381888745,0.581173899,0.506033183,0.501895898
redaktor-1.csv,0.199018921,0.199018921,0.403817603,0.400616333,0.39673913,0.445928479
redaktor-1.csv,0.199164345,0.199164345,0.359435173,0.411571727,0.418176418,0.323813614
redaktor-1.csv,0.137393423,0.137393423,0.405116377,0.405263158,0.401608911,0.445928479
redaktor-1.csv,0.199018921,0.199018921,0.405116377,0.477766287,0.478433201,0.423591318
redaktor-1.csv,0.199164345,0.199164345,0.405754796,0.421331762,0.459958932,0.411609499
redaktor-1.csv,0.199164345,0.199164345,0.405754796,0.421331762,0.414201183,0.37994723
redaktor-1.csv,0.137533061,0.137533061,0.406386067,0.52065601,0.47952048,0.458281445
redaktor-1.csv,0.198722498,0.198722498,0.406386067,0.403183024,0.40839927,0.371599204
redaktor-1.csv,0.199164345,0.199164345,0.406386067,0.418811003,0.40839927,0.460391823
redaktor-1.csv,0.199164345,0.199164345,0.406386067,0.433466591,0.43780582,0.423591318
redaktor-1.csv,0.256674893,0.256674893,0.407010309,0.403422983,0.387640449,0.360125918
redaktor-1.csv,0.199164345,0.199164345,0.406386067,0.422535211,0.382857143,0.419862737
redaktor-1.csv,0.256674893,0.256674893,0.405754796,0.408899579,0.403422983,0.455496165
redaktor-1.csv,0.310111378,0.310111378,0.404470687,0.454591322,0.430488153,0.408253827
redaktor-1.csv,0.199018921,0.199018921,0.407010309,0.416788964,0.400616333,0.386297978
redaktor-1.csv,0.199164345,0.199164345,0.406386067,0.442522321,0.408899579,0.431124673
redaktor-1.csv,0.256674893,0.256674893,0.407010309,0.464950293,0.414201183,0.423591318
redaktor-1.csv,0.199018921,0.199018921,0.405754796,0.421843398,0.392265193,0.431124673
redaktor-1.csv,0.256674893,0.256674893,0.407010309,0.433466591,0.475367329,0.431124673
redaktor-1.csv,0.199164345,0.199164345,0.404470687,0.493512852,0.411571727,0.351203039
redaktor-1.csv,0.137533061,0.137533061,0.406386067,0.421843398,0.418176418,0.48061664
redaktor-1.csv,0.256433409,0.256433409,0.405116377,0.411571727,0.40839927,0.438569881
redaktor-1.csv,0.256674893,0.256674893,0.40762764,0.418176418,0.424437299,0.411609499
redaktor-1.csv,0.199164345,0.199164345,0.406386067,0.391908976,0.508083141,0.431124673
redaktor-1.csv,0.199164345,0.199164345,0.407010309,0.419336051,0.387640449,0.377671716
redaktor-1.csv,0.137463698,0.137463698,0.405754796,0.433466591,0.385269122,0.438569881
redaktor-1.csv,0.256188962,0.256188962,0.405116377,0.406183692,0.401608911,0.460391823
redaktor-1.csv,0.137393423,0.137393423,0.405116377,0.440304826,0.422535211,0.449072898
redaktor-1.csv,0.199164345,0.199164345,0.405754796,0.391908976,0.397762585,0.342177882
redaktor-1.csv,0.199164345,0.199164345,0.40762764,0.380403458,0.361374795,0.360125918
synapse-1.2.csv,0.415361756,0.415361756,0.551543694,0.638398845,0.603700931,0.637904468
synapse-1.2.csv,0.372027313,0.372027313,0.481436863,0.637454356,0.591346154,0.627350252
synapse-1.2.csv,0.401745722,0.401745722,0.519461237,0.658364806,0.603700931,0.622807018
synapse-1.2.csv,0.415361756,0.415361756,0.482232396,0.593258427,0.595097594,0.623963516
synapse-1.2.csv,0.415946315,0.415946315,0.542172457,0.617740568,0.607059572,0.613598501
synapse-1.2.csv,0.443539389,0.443539389,0.552615128,0.602572559,0.559585492,0.654688604
synapse-1.2.csv,0.415946315,0.415946315,0.563874832,0.609798023,0.613598501,0.637904468
synapse-1.2.csv,0.387265136,0.387265136,0.481436863,0.600938967,0.593248296,0.623963516
synapse-1.2.csv,0.468604908,0.468604908,0.571428571,0.596797037,0.561481812,0.636317344
synapse-1.2.csv,0.429874958,0.429874958,0.552615128,0.665989022,0.613598501,0.618223282
synapse-1.2.csv,0.456947054,0.456947054,0.506397162,0.614051973,0.591305295,0.636317344
synapse-1.2.csv,0.469358565,0.468604908,0.571428571,0.623963516,0.567470743,0.613598501
synapse-1.2.csv,0.442874762,0.442874762,0.552615128,0.65128474,0.585376485,0.622807018
synapse-1.2.csv,0.386758363,0.386758363,0.483801296,0.672429574,0.611585945,0.616781918
synapse-1.2.csv,0.442874762,0.442874762,0.552615128,0.617007808,0.622807018,0.645848119
synapse-1.2.csv,0.401745722,0.401745722,0.542172457,0.622671634,0.593229447,0.646691891
synapse-1.2.csv,0.429874958,0.429874958,0.552615128,0.622671634,0.588885206,0.637209778
synapse-1.2.csv,0.415946315,0.415946315,0.553677004,0.613636364,0.494784636,0.62841812
synapse-1.2.csv,0.45624167,0.45624167,0.540126716,0.59455843,0.631853519,0.604223576
synapse-1.2.csv,0.401745722,0.401745722,0.552615128,0.622807018,0.624630743,0.637904468
synapse-1.2.csv,0.456947054,0.456947054,0.552615128,0.618266979,0.612067178,0.623963516
synapse-1.2.csv,0.429874958,0.429874958,0.552615128,0.625679632,0.50465308,0.629288009
synapse-1.2.csv,0.45624167,0.45624167,0.54115421,0.588885206,0.583794338,0.60251046
synapse-1.2.csv,0.429874958,0.429874958,0.560498221,0.617740568,0.566352027,0.633615353
synapse-1.2.csv,0.401745722,0.401745722,0.518538248,0.684079602,0.636317344,0.62841812
