testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
camel-1.6.csv,0.071723353,0.071723353,0.484267106,0.545883812,0.459853923,0.569263041
camel-1.6.csv,0.071723353,0.071723353,0.46348228,0.538581157,0.523502686,0.586336214
camel-1.6.csv,0.071709294,0.071709294,0.484296566,0.564445768,0.522321618,0.576756766
camel-1.6.csv,0.071719852,0.071719852,0.472919777,0.554949778,0.495703168,0.57725028
camel-1.6.csv,0.071716341,0.071716341,0.497354763,0.55180147,0.506879259,0.583638898
ivy-2.0.csv,0.486613783,0.486613783,0.708613728,0.706182065,0.737321196,0.68046133
ivy-2.0.csv,0.486613783,0.486613783,0.747224594,0.714812332,0.744948409,0.706877729
ivy-2.0.csv,0.486613783,0.486613783,0.723214286,0.722640673,0.731039018,0.64665127
ivy-2.0.csv,0.427998966,0.427998966,0.705915179,0.724679345,0.718108831,0.669117647
ivy-2.0.csv,0.428313564,0.428313564,0.703475336,0.704720835,0.703259393,0.687811509
ivy-2.0.csv,0.428313564,0.428313564,0.719039224,0.724137931,0.724115334,0.673497268
ivy-2.0.csv,0.458038423,0.458038423,0.69476082,0.708276798,0.710526316,0.69857841
ivy-2.0.csv,0.397368421,0.397368421,0.72182943,0.719626168,0.690850277,0.68046133
ivy-2.0.csv,0.428313564,0.428313564,0.709937332,0.727112676,0.724137931,0.69352014
ivy-2.0.csv,0.486207753,0.486207753,0.713872832,0.724137931,0.696022727,0.666666667
ivy-2.0.csv,0.428313564,0.428313564,0.740181269,0.7119614,0.692254495,0.683745583
ivy-2.0.csv,0.428313564,0.428313564,0.74301676,0.693652254,0.713390058,0.644662921
ivy-2.0.csv,0.514105058,0.486613783,0.732984293,0.736956522,0.751599147,0.69858871
ivy-2.0.csv,0.397097625,0.397097625,0.719039224,0.706182065,0.693493151,0.675829169
ivy-2.0.csv,0.428313564,0.428313564,0.693493151,0.695043598,0.704720835,0.673497268
ivy-2.0.csv,0.458038423,0.458038423,0.715173026,0.725628584,0.752445768,0.695364238
ivy-2.0.csv,0.486613783,0.486613783,0.738754325,0.716584712,0.744948409,0.625882353
ivy-2.0.csv,0.458038423,0.458038423,0.705948626,0.700297075,0.697807218,0.632164851
ivy-2.0.csv,0.458038423,0.458038423,0.722854641,0.711971197,0.716584712,0.68046133
ivy-2.0.csv,0.458038423,0.458038423,0.720438441,0.700297075,0.735881842,0.7
ivy-2.0.csv,0.486613783,0.486613783,0.727332457,0.710419486,0.738754325,0.70493992
ivy-2.0.csv,0.427682737,0.427682737,0.698529412,0.718108831,0.72859025,0.6812749
ivy-2.0.csv,0.486613783,0.486613783,0.741602067,0.707294971,0.704607046,0.694109772
ivy-2.0.csv,0.458038423,0.458038423,0.719039224,0.724137931,0.714812332,0.690687361
ivy-2.0.csv,0.458038423,0.458038423,0.741602067,0.69731405,0.710526316,0.656871819
ivy-2.0.csv,0.458038423,0.458038423,0.725965759,0.679378531,0.696428571,0.715909091
ivy-2.0.csv,0.486613783,0.486613783,0.725965759,0.704906861,0.726872247,0.695364238
ivy-2.0.csv,0.514105058,0.514105058,0.72182943,0.703210383,0.7176379,0.678793256
ivy-2.0.csv,0.486613783,0.486613783,0.728693182,0.688022284,0.7176379,0.676787351
ivy-2.0.csv,0.428626543,0.428626543,0.719039224,0.706182065,0.727873184,0.668801464
jedit-4.3.csv,0.590379009,0.590889245,0.558038692,0.486268485,0.516413696,0.449269792
jedit-4.3.csv,0.589867134,0.590889245,0.563245033,0.522241681,0.535031847,0.46964018
jedit-4.3.csv,0.587803086,0.588321596,0.548741341,0.509000178,0.509000178,0.418576839
jedit-4.3.csv,0.590379009,0.590379009,0.564534788,0.527980535,0.551422319,0.429667519
jedit-4.3.csv,0.590379009,0.590379009,0.556725146,0.525122121,0.522241681,0.420445505
jedit-4.3.csv,0.590379009,0.590889245,0.563245033,0.517879162,0.543319149,0.452736318
jedit-4.3.csv,0.589867134,0.589867134,0.552755376,0.525122121,0.544682297,0.440473878
jedit-4.3.csv,0.589867134,0.590889245,0.558038692,0.513465627,0.530817175,0.412921348
jedit-4.3.csv,0.590379009,0.590379009,0.564534788,0.548741341,0.548741341,0.45617378
jedit-4.3.csv,0.588321596,0.588838436,0.547393365,0.529401561,0.525122121,0.449269792
jedit-4.3.csv,0.589353612,0.589353612,0.558038692,0.535031847,0.556725146,0.424158416
jedit-4.3.csv,0.589867134,0.589867134,0.550084317,0.516413696,0.536426117,0.41669996
jedit-4.3.csv,0.589867134,0.589867134,0.560651379,0.535031847,0.537815126,0.422306013
jedit-4.3.csv,0.589867134,0.589867134,0.563245033,0.529401561,0.551422319,0.444014697
jedit-4.3.csv,0.589353612,0.589353612,0.558038692,0.509000178,0.527980535,0.440473878
jedit-4.3.csv,0.588838436,0.589353612,0.556725146,0.522241681,0.547393365,0.457881727
jedit-4.3.csv,0.590379009,0.590889245,0.558038692,0.543319149,0.522241681,0.452736318
jedit-4.3.csv,0.589353612,0.589867134,0.548741341,0.510494486,0.516413696,0.414814815
jedit-4.3.csv,0.592410197,0.592410197,0.551422319,0.493728413,0.5075,0.438692098
jedit-4.3.csv,0.590379009,0.592913955,0.550084317,0.527980535,0.535031847,0.442248062
jedit-4.3.csv,0.589867134,0.590379009,0.547393365,0.511982958,0.529401561,0.426002766
jedit-4.3.csv,0.590889245,0.590889245,0.568376068,0.539198904,0.572175903,0.466315393
jedit-4.3.csv,0.591904831,0.591397849,0.564534788,0.520793122,0.523684671,0.431488025
jedit-4.3.csv,0.588321596,0.588838436,0.558038692,0.523684671,0.530817175,0.444014697
jedit-4.3.csv,0.589353612,0.589867134,0.561950572,0.49837369,0.536426117,0.451006711
jedit-4.3.csv,0.589353612,0.589353612,0.555406763,0.520793122,0.529401561,0.442248062
jedit-4.3.csv,0.590889245,0.591397849,0.568376068,0.517879162,0.558038692,0.422306013
jedit-4.3.csv,0.589353612,0.590379009,0.559347428,0.532227406,0.516413696,0.447525515
jedit-4.3.csv,0.590379009,0.590379009,0.556725146,0.520793122,0.550084317,0.438692098
jedit-4.3.csv,0.589867134,0.590379009,0.554083515,0.505993917,0.554083515,0.452736318
log4j-1.1.csv,0,0,0.765770171,0.695652174,0.713057076,0.706546855
log4j-1.1.csv,0,0,0.756596794,0.718637068,0.694006309,0.714655619
log4j-1.1.csv,0,0,0.757205667,0.710900474,0.729086723,0.734897654
log4j-1.1.csv,0,0,0.765770171,0.668156425,0.646153846,0.706546855
log4j-1.1.csv,0,0,0.744536549,0.723140496,0.729086723,0.716174975
log4j-1.1.csv,0,0,0.744536549,0.679802956,0.70459984,0.67653277
log4j-1.1.csv,0,0,0.786854013,0.695652174,0.679802956,0.666132906
log4j-1.1.csv,0,0,0.7506222,0.711649974,0.70459984,0.706546855
log4j-1.1.csv,0,0,0.753363229,0.710900474,0.698174006,0.67653277
log4j-1.1.csv,0,0,0.752988048,0.705506784,0.710900474,0.687797147
log4j-1.1.csv,0,0,0.756596794,0.732019452,0.707368421,0.697358096
log4j-1.1.csv,0,0,0.75,0.675241158,0.713057076,0.666132906
log4j-1.1.csv,0,0,0.731610338,0.684182306,0.726862302,0.67653277
log4j-1.1.csv,0,0,0.717096857,0.696414343,0.744536549,0.723262375
log4j-1.1.csv,0,0,0.767123288,0.674039259,0.696414343,0.686731222
log4j-1.1.csv,0,0,0.746268657,0.718637068,0.734921439,0.706546855
log4j-1.1.csv,0,0,0.753363229,0.695652174,0.668156425,0.74251497
log4j-1.1.csv,0,0,0.746291174,0.718872357,0.73290653,0.67653277
log4j-1.1.csv,0,0,0.756596794,0.73290653,0.683461117,0.686731222
log4j-1.1.csv,0,0,0.756596794,0.689617783,0.718637068,0.734897654
log4j-1.1.csv,0,0,0.729483283,0.679122665,0.72411148,0.706735751
log4j-1.1.csv,0,0,0.744536549,0.717079531,0.683461117,0.687797147
log4j-1.1.csv,0,0,0.751787035,0.765770171,0.694006309,0.687816582
log4j-1.1.csv,0,0,0.740647753,0.679122665,0.701567898,0.678047479
log4j-1.1.csv,0,0,0.7506222,0.717079531,0.712074303,0.715935335
log4j-1.1.csv,0,0,0.773818182,0.689617783,0.710900474,0.668103448
log4j-1.1.csv,0,0,0.767123288,0.717079531,0.729086723,0.715935335
log4j-1.1.csv,0,0,0.746268657,0.723140496,0.729086723,0.74251497
log4j-1.1.csv,0,0,0.759437454,0.766519824,0.752988048,0.666132906
log4j-1.1.csv,0,0,0.778097983,0.695652174,0.746268657,0.706546855
lucene-2.0.csv,0.12371134,0.12371134,0.666262871,0.604929052,0.618951123,0.626567617
lucene-2.0.csv,0.104166667,0.104166667,0.669955295,0.65183432,0.627438541,0.671722644
lucene-2.0.csv,0.104166667,0.104166667,0.61603789,0.576879519,0.613437196,0.647904941
lucene-2.0.csv,0.104166667,0.104166667,0.657131813,0.583418628,0.582995951,0.679384615
lucene-2.0.csv,0.104166667,0.104166667,0.643054787,0.626865672,0.644403015,0.654237819
lucene-2.0.csv,0.104166667,0.104166667,0.63297156,0.616190093,0.56,0.651224665
lucene-2.0.csv,0.104166667,0.104166667,0.633484163,0.592966544,0.557119476,0.654237819
lucene-2.0.csv,0.104166667,0.104166667,0.641156596,0.624129555,0.627438541,0.677783755
lucene-2.0.csv,0.104166667,0.104166667,0.624129555,0.644094242,0.616190093,0.657964258
lucene-2.0.csv,0.104166667,0.104166667,0.669955295,0.643119341,0.648442467,0.658842189
lucene-2.0.csv,0.104166667,0.104166667,0.676801459,0.658119658,0.655177816,0.633484163
lucene-2.0.csv,0.084210526,0.084210526,0.654001869,0.620077091,0.644340148,0.683995768
lucene-2.0.csv,0.104166667,0.104166667,0.635153448,0.65183432,0.646153846,0.659340659
lucene-2.0.csv,0.104166667,0.104166667,0.641439206,0.638176638,0.610224157,0.643862859
lucene-2.0.csv,0.104166667,0.104166667,0.624650531,0.632086077,0.61790927,0.637179487
lucene-2.0.csv,0.104166667,0.104166667,0.643054787,0.618902927,0.638176638,0.646599777
lucene-2.0.csv,0.104166667,0.104166667,0.646153846,0.643054787,0.646990472,0.651364764
lucene-2.0.csv,0.104166667,0.104166667,0.657131813,0.611277839,0.646153846,0.677783755
lucene-2.0.csv,0.12371134,0.12371134,0.643054787,0.599039515,0.627438541,0.686181076
lucene-2.0.csv,0.104166667,0.104166667,0.680689498,0.627269726,0.627120006,0.654816425
lucene-2.0.csv,0.084210526,0.084210526,0.638176638,0.599039515,0.618902927,0.647573964
lucene-2.0.csv,0.104166667,0.104166667,0.646153846,0.63556625,0.603454954,0.670419012
lucene-2.0.csv,0.104166667,0.104166667,0.669955295,0.638656775,0.621821693,0.650450166
lucene-2.0.csv,0.12371134,0.12371134,0.658473983,0.63289556,0.615384615,0.643862859
lucene-2.0.csv,0.104166667,0.104166667,0.660218025,0.62680961,0.629370629,0.626567617
lucene-2.0.csv,0.084210526,0.084210526,0.655737705,0.643054787,0.621576566,0.697969352
lucene-2.0.csv,0.12371134,0.12371134,0.649208947,0.62897355,0.641025641,0.687959214
lucene-2.0.csv,0.104166667,0.104166667,0.67340222,0.639910814,0.610079576,0.640894418
lucene-2.0.csv,0.12371134,0.12371134,0.641439206,0.62680961,0.593596674,0.656943464
lucene-2.0.csv,0.104166667,0.104166667,0.647607013,0.59602649,0.633484163,0.673483616
poi-2.0.csv,0.35463181,0.35463181,0.516542558,0.612291874,0.537400145,0.468577532
poi-2.0.csv,0.35463181,0.35463181,0.545550661,0.612883052,0.608784796,0.482164822
poi-2.0.csv,0.354397394,0.354397394,0.528847926,0.601417323,0.525333092,0.489116732
poi-2.0.csv,0.354397394,0.354397394,0.55309075,0.646798637,0.530116143,0.490937073
poi-2.0.csv,0.31725402,0.31725402,0.538836705,0.623471883,0.607011365,0.479381443
poi-2.0.csv,0.278355791,0.31725402,0.520208605,0.637712475,0.637273064,0.49392247
poi-2.0.csv,0.354397394,0.354397394,0.522030117,0.489731438,0.570745861,0.479381443
poi-2.0.csv,0.31725402,0.31725402,0.509428599,0.615575937,0.530116143,0.471231006
