testfile,Naive_CPDP_RF,Zscore_CPDP_RF,Zscore_SMOTE_CPDP_RF,Zscore_SMOTE_iFF_CPDP_RF,Zscore_WiFF_CPDP_RF,Zscore_WiFFplusL_CPDP_RF
ant-1.7.csv,0.436239062,0.436239062,0.66918986,0.301472976,0.249456586,0.694537526
ant-1.7.csv,0.385393783,0.393060301,0.669749513,0.394967691,0.22298781,0.725584818
ant-1.7.csv,0.406589512,0.406749234,0.676358658,0.332600929,0.350276019,0.691322293
ant-1.7.csv,0.443729904,0.429579843,0.65137823,0.381350587,0.359148349,0.728790614
ant-1.7.csv,0.38427214,0.399285256,0.671420172,0.388698861,0.276610208,0.663261878
ant-1.7.csv,0.422305754,0.422474347,0.665911547,0.412461667,0.501438111,0.696256289
ant-1.7.csv,0.463044403,0.469853503,0.647227022,0.365964432,0.29349038,0.729349429
arc-1.csv,0.256904303,0.257242916,0.533225064,0.309261916,0.137647663,0.662768031
arc-1.csv,0.311296039,0.257242916,0.490421456,0.199404762,0.071391076,0.661189358
arc-1.csv,0.199302441,0.199302441,0.447981138,0.137695978,0.137695978,0.608374384
arc-1.csv,0.257410049,0.199506173,0.564331038,0.310549313,0.071352503,0.635683761
arc-1.csv,0.362007168,0.362338242,0.530925014,0.358543417,0.451352907,0.615945075
arc-1.csv,0.257410049,0.257410049,0.530146958,0.532464004,0.137695978,0.649819495
arc-1.csv,0.361336947,0.361673414,0.488372093,0.25620915,0.071326165,0.657998424
arc-1.csv,0.311049211,0.256904303,0.530925014,0.492424242,0.256732785,0.674473068
arc-1.csv,0.361673414,0.257242916,0.490421456,0.406613047,0.071339397,0.665342339
arc-1.csv,0.361673414,0.408818806,0.528573405,0.199302441,0.1375,0.701648421
arc-1.csv,0.311296039,0.311049211,0.450246591,0.310549313,0,0.682037254
arc-1.csv,0.256904303,0.256904303,0.491761724,0.137449852,0,0.690044958
arc-1.csv,0.257074341,0.257074341,0.450801907,0.137598899,0.07137834,0.65199674
arc-1.csv,0.310549313,0.257074341,0.40478353,0.13754968,0.071312804,0.657998424
arc-1.csv,0.310800311,0.454571027,0.531697342,0.309783468,0.07137834,0.699747475
arc-1.csv,0.257242916,0.257242916,0.526976161,0.359259259,0.405705706,0.646464646
arc-1.csv,0.311296039,0.361673414,0.490421456,0.406161208,0.071326165,0.676260858
arc-1.csv,0.257074341,0.257074341,0.447981138,0.488372093,0.137695978,0.651478817
arc-1.csv,0.361673414,0.362007168,0.526168486,0.256031512,0.13754968,0.692012289
arc-1.csv,0.361673414,0.311296039,0.527777778,0.199302441,0.491094148,0.699747475
arc-1.csv,0.257242916,0.257242916,0.566143949,0,0.256385229,0.648148148
arc-1.csv,0.409676952,0.310800311,0.528573405,0.310296192,0.199506173,0.656385923
arc-1.csv,0.310800311,0.409249564,0.447981138,0.309261916,0.199199199,0.66719451
arc-1.csv,0.257242916,0.362007168,0.447403462,0.448554235,0.13754968,0.657998424
arc-1.csv,0.311049211,0.361673414,0.405705706,0.137598899,0.406613047,0.657799274
arc-1.csv,0.257410049,0.311296039,0.52936311,0.199302441,0.449686908,0.609679618
arc-1.csv,0.256904303,0.199404762,0.528573405,0.359259259,0.257074341,0.672012218
arc-1.csv,0.311049211,0.257074341,0.448554235,0.359963269,0.359612725,0.686069073
arc-1.csv,0.311049211,0.311049211,0.530146958,0.310040919,0.13754968,0.635683761
arc-1.csv,0.257074341,0.257074341,0.490421456,0.256031512,0.137647663,0.653126245
camel-1.6.csv,0.147192949,0.147254625,0.391091471,0.425763465,0.255614387,0.564921105
camel-1.6.csv,0.138108032,0.147208426,0.404935419,0.368742551,0.27845451,0.545025835
camel-1.6.csv,0.156074616,0.165051818,0.435870236,0.328856771,0.350769798,0.598553988
camel-1.6.csv,0.182472088,0.173779641,0.444526141,0.239786037,0.334436175,0.541542919
camel-1.6.csv,0.182544839,0.182520648,0.414126079,0.311820815,0.283235588,0.52790093
camel-1.6.csv,0.147239264,0.128959805,0.470150588,0.352176114,0.334144728,0.582315709
camel-1.6.csv,0.155784651,0.18210007,0.452511824,0.412121212,0.305981349,0.587048576
camel-1.6.csv,0.156074616,0.165012432,0.490446684,0.459822554,0.283235588,0.587512642
camel-1.6.csv,0.146891345,0.137843204,0.445774674,0.375432729,0.365879828,0.578796961
camel-1.6.csv,0.137814572,0.128656908,0.443418266,0.335675175,0.360977334,0.581200156
camel-1.6.csv,0.173954037,0.138025779,0.388053553,0.291613005,0.247544903,0.53652968
camel-1.6.csv,0.147067724,0.147146284,0.461439711,0.375192513,0.368858355,0.574501793
camel-1.6.csv,0.16503215,0.173889042,0.45984456,0.355085865,0.34221203,0.574407494
camel-1.6.csv,0.128971526,0.138121621,0.440198737,0.431223883,0.335581224,0.577828486
camel-1.6.csv,0.147285234,0.156145296,0.451908453,0.399024276,0.324699735,0.584874358
camel-1.6.csv,0.147177433,0.138135175,0.41573393,0.431405135,0.263353795,0.57535787
camel-1.6.csv,0.147239264,0.165051818,0.449270641,0.457003565,0.411673393,0.592386142
camel-1.6.csv,0.14697213,0.137885877,0.455305751,0.312785029,0.37397448,0.569925347
camel-1.6.csv,0.16503215,0.147099267,0.433504108,0.368858355,0.181174736,0.582829673
camel-1.6.csv,0.147223864,0.138053335,0.437702719,0.399867865,0.261337495,0.563028805
camel-1.6.csv,0.156056836,0.1649131,0.43788366,0.346413968,0.410158198,0.571289491
camel-1.6.csv,0.182641007,0.191335459,0.410920156,0.387619323,0.190550419,0.573441157
camel-1.6.csv,0.15633607,0.156370202,0.45677476,0.414773713,0.33433926,0.580767055
camel-1.6.csv,0.182520648,0.182688737,0.416456684,0.410616428,0.312611666,0.564326503
camel-1.6.csv,0.164992664,0.19115109,0.461834053,0.31496343,0.253378007,0.563577376
camel-1.6.csv,0.18256897,0.182520648,0.423170355,0.355945511,0.238512602,0.565283516
camel-1.6.csv,0.17391076,0.182593041,0.406698051,0.332957515,0.313807531,0.593369545
camel-1.6.csv,0.16509101,0.173889042,0.436240124,0.440723376,0.360632684,0.574377311
camel-1.6.csv,0.199371032,0.216109198,0.449866843,0.396716311,0.291316266,0.598781391
camel-1.6.csv,0.173488728,0.146858741,0.417850205,0.31295754,0.247885963,0.560398506
ivy-2.0.csv,0.534926471,0.534926471,0.678326475,0.325581395,0.473958333,0.750523013
ivy-2.0.csv,0.509471585,0.508517034,0.688869021,0.523255814,0.417741031,0.749261915
ivy-2.0.csv,0.484146955,0.483308042,0.694971328,0.326889279,0.445968184,0.739386792
ivy-2.0.csv,0.5108857,0.561033988,0.644171779,0.326458456,0.550275138,0.753254935
ivy-2.0.csv,0.455852156,0.484563253,0.704324801,0.391666667,0.505099439,0.721469174
ivy-2.0.csv,0.53597561,0.5108857,0.654438822,0.389518414,0.41699549,0.739130435
ivy-2.0.csv,0.483728557,0.511816839,0.653526971,0.388888889,0.327102804,0.727519548
ivy-2.0.csv,0.483308042,0.455108359,0.721258134,0.324909747,0.324455206,0.74523507
ivy-2.0.csv,0.537014563,0.510416667,0.718954248,0.390449438,0.54517611,0.737817797
ivy-2.0.csv,0.483308042,0.4824606,0.688869021,0.326022525,0.448051948,0.729518856
ivy-2.0.csv,0.534398034,0.509471585,0.716070659,0.36156215,0.420285871,0.729175752
ivy-2.0.csv,0.533866995,0.508995502,0.645127119,0.500521921,0.359276278,0.731509516
ivy-2.0.csv,0.509471585,0.483308042,0.729103508,0.448869752,0.476278334,0.731343284
ivy-2.0.csv,0.482885396,0.424761146,0.689897413,0.292715827,0.416619559,0.735465116
ivy-2.0.csv,0.509471585,0.509945301,0.706502636,0.292370326,0.523840206,0.717391304
ivy-2.0.csv,0.509945301,0.511352419,0.710801394,0.393150685,0.550275138,0.76889715
ivy-2.0.csv,0.55988456,0.509471585,0.728051392,0.328563251,0.447225245,0.732957013
ivy-2.0.csv,0.510416667,0.509945301,0.667659185,0.388888889,0.597268807,0.753254935
ivy-2.0.csv,0.537014563,0.482885396,0.708661417,0.444690265,0.444259567,0.749261915
ivy-2.0.csv,0.482885396,0.53597561,0.735218509,0.292715827,0.539864513,0.743208829
ivy-2.0.csv,0.55988456,0.508995502,0.65625,0.257169005,0.359276278,0.731070496
ivy-2.0.csv,0.561033988,0.561033988,0.722402597,0.358487833,0.610910405,0.749261915
ivy-2.0.csv,0.4824606,0.509471585,0.70322866,0.420285871,0.448051948,0.731509516
ivy-2.0.csv,0.53597561,0.537014563,0.71779476,0.500521921,0.592105263,0.753254935
ivy-2.0.csv,0.509945301,0.455852156,0.736425823,0.497348887,0.543868651,0.741335045
ivy-2.0.csv,0.426401257,0.426724138,0.634660422,0.421346783,0.496810207,0.726683938
