testfile,Naive_CPDP_RF,Zscore_CPDP_RF,Zscore_SMOTE_CPDP_RF,Zscore_SMOTE_iFF_CPDP_RF,Zscore_WiFF_CPDP_RF,Zscore_WiFFplusL_CPDP_RF
tomcat-6.0.389418.csv,0.351089588,0.354523227,0.320197044,0.161290323,0.386363636,0.500794913
tomcat-6.0.389418.csv,0.333333333,0.30075188,0.339366516,0.12987013,0.396995708,0.527210884
tomcat-6.0.389418.csv,0.367088608,0.285714286,0.267639903,0.136239782,0.368663594,0.477239354
tomcat-6.0.389418.csv,0.279187817,0.265822785,0.24691358,0.106100796,0.315533981,0.492487479
tomcat-6.0.389418.csv,0.334987593,0.332512315,0.316901408,0.180555556,0.082872928,0.499194847
tomcat-6.0.389418.csv,0.333333333,0.314769976,0.459290188,0.306818182,0.527383367,0.5
tomcat-6.0.389418.csv,0.297029703,0.288944724,0.268948655,0.097493036,0.192307692,0.521885522
tomcat-6.0.389418.csv,0.325814536,0.343980344,0.368303571,0.152354571,0.293478261,0.493920973
tomcat-6.0.389418.csv,0.360576923,0.350241546,0.260545906,0.170731707,0.489361702,0.515806988
tomcat-6.0.389418.csv,0.333333333,0.341463415,0.375275938,0.374396135,0.460122699,0.500821018
tomcat-6.0.389418.csv,0.326633166,0.334987593,0.276442308,0.301507538,0.274463007,0.504065041
tomcat-6.0.389418.csv,0.376884422,0.353535354,0.219512195,0.210918114,0.471698113,0.481540931
tomcat-6.0.389418.csv,0.285359801,0.309405941,0.303738318,0.104986877,0.483539095,0.525
tomcat-6.0.389418.csv,0.334158416,0.344827586,0.396825397,0.184729064,0.203562341,0.481481481
tomcat-6.0.389418.csv,0.323383085,0.348258706,0.313225058,0.282608696,0.416666667,0.4921875
tomcat-6.0.389418.csv,0.279187817,0.278481013,0.224438903,0.065445026,0.244498778,0.520477816
tomcat-6.0.389418.csv,0.35443038,0.350877193,0.342465753,0.434782609,0.373303167,0.516949153
tomcat-6.0.389418.csv,0.329949239,0.319693095,0.19035533,0.412946429,0.402298851,0.501618123
tomcat-6.0.389418.csv,0.360576923,0.371702638,0.329545455,0.166666667,0.452586207,0.513029316
tomcat-6.0.389418.csv,0.328467153,0.320197044,0.329411765,0.058309038,0.426008969,0.49273021
tomcat-6.0.389418.csv,0.265251989,0.289473684,0.194805195,0.171149144,0.30075188,0.479134467
tomcat-6.0.389418.csv,0.298507463,0.33007335,0.167095116,0.211442786,0.381263617,0.494011976
tomcat-6.0.389418.csv,0.311720698,0.318877551,0.325581395,0.294117647,0.325301205,0.472440945
tomcat-6.0.389418.csv,0.331695332,0.320987654,0.286396181,0.171149144,0.244215938,0.47976012
tomcat-6.0.389418.csv,0.301507538,0.303030303,0.242966752,0.137844612,0.495780591,0.527210884
tomcat-6.0.389418.csv,0.292682927,0.293398533,0.252403846,0.253623188,0.34965035,0.516962843
tomcat-6.0.389418.csv,0.345679012,0.359801489,0.375854214,0.147058824,0.471698113,0.496845426
tomcat-6.0.389418.csv,0.337349398,0.324519231,0.382932166,0.413943355,0.217948718,0.499207607
tomcat-6.0.389418.csv,0.301932367,0.301204819,0.34368071,0.281030445,0.506198347,0.490654206
tomcat-6.0.389418.csv,0.22606383,0.162601626,0.226130653,0.223880597,0.226190476,0.494505495
velocity-1.6.csv,0.154798762,0.154798762,0.235294118,0.319767442,0.234604106,0.551282051
velocity-1.6.csv,0.154320988,0.18404908,0.343839542,0.345821326,0.317002882,0.526992288
velocity-1.6.csv,0.169753086,0.168711656,0.289017341,0.290697674,0.313390313,0.532994924
velocity-1.6.csv,0.169230769,0.169230769,0.342857143,0.358166189,0.278592375,0.520304569
velocity-1.6.csv,0.062893082,0.063091483,0.342857143,0.27696793,0.293255132,0.549872123
velocity-1.6.csv,0.153846154,0.123839009,0.275362319,0.29154519,0.237388724,0.542635659
velocity-1.6.csv,0.169753086,0.169753086,0.344827586,0.305232558,0.344827586,0.571428571
velocity-1.6.csv,0.138888889,0.18404908,0.206489676,0.264705882,0.250737463,0.549872123
velocity-1.6.csv,0.183486239,0.18404908,0.365168539,0.286532951,0.342857143,0.601503759
velocity-1.6.csv,0.139318885,0.109034268,0.234604106,0.382436261,0.192878338,0.555555556
velocity-1.6.csv,0.153846154,0.138888889,0.25862069,0.279411765,0.23880597,0.582278481
velocity-1.6.csv,0.124610592,0.109034268,0.273775216,0.285714286,0.259365994,0.572519084
velocity-1.6.csv,0.093457944,0.108695652,0.324858757,0.33045977,0.368271955,0.580808081
velocity-1.6.csv,0.139318885,0.153374233,0.275362319,0.264705882,0.290697674,0.568475452
velocity-1.6.csv,0.139318885,0.154320988,0.29154519,0.25,0.332369942,0.539845758
velocity-1.6.csv,0.138888889,0.109034268,0.289017341,0.314285714,0.29154519,0.538461538
velocity-1.6.csv,0.094043887,0.109375,0.276162791,0.264705882,0.305232558,0.549872123
velocity-1.6.csv,0.153846154,0.198776758,0.303468208,0.357142857,0.278592375,0.552699229
velocity-1.6.csv,0.139318885,0.154798762,0.289017341,0.247093023,0.247093023,0.541237113
velocity-1.6.csv,0.125,0.124610592,0.285714286,0.276162791,0.328571429,0.571428571
velocity-1.6.csv,0.109034268,0.109375,0.289855072,0.261627907,0.265486726,0.558375635
velocity-1.6.csv,0.123839009,0.138888889,0.219941349,0.358166189,0.289017341,0.572916667
velocity-1.6.csv,0.138888889,0.140186916,0.23255814,0.356125356,0.304347826,0.534351145
velocity-1.6.csv,0.124610592,0.109375,0.304347826,0.293255132,0.319767442,0.518134715
velocity-1.6.csv,0.154320988,0.153846154,0.261627907,0.369318182,0.329512894,0.546875
velocity-1.6.csv,0.169753086,0.155279503,0.298295455,0.356125356,0.33045977,0.57106599
velocity-1.6.csv,0.139318885,0.124223602,0.303468208,0.192307692,0.347826087,0.558375635
velocity-1.6.csv,0.124223602,0.109375,0.301724138,0.265486726,0.181268882,0.588235294
velocity-1.6.csv,0.18404908,0.198776758,0.288184438,0.369318182,0.263157895,0.559796438
velocity-1.6.csv,0.153846154,0.155279503,0.289855072,0.163204748,0.27696793,0.552699229
xalan-2.6.csv,0.132430842,0.138154027,0.233277122,0.158045977,0.11027278,0.508905852
xalan-2.6.csv,0.132430842,0.132586918,0.268306316,0.113306217,0.073529412,0.502793296
xalan-2.6.csv,0.15542522,0.166471963,0.237828763,0.152123995,0.185290764,0.498740554
xalan-2.6.csv,0.13521458,0.129487934,0.232623318,0.096717468,0.137064535,0.537580886
xalan-2.6.csv,0.175029172,0.183459522,0.238362311,0.138169257,0.152211373,0.526183283
xalan-2.6.csv,0.162790698,0.168899243,0.256410256,0.101921957,0.118702953,0.518891688
xalan-2.6.csv,0.16119578,0.15542522,0.259197324,0.149769585,0.067488263,0.503778338
xalan-2.6.csv,0.154880187,0.149210064,0.231246475,0.130208333,0.139372822,0.533529124
xalan-2.6.csv,0.169392523,0.172212493,0.325427468,0.132488479,0.149597238,0.499746322
xalan-2.6.csv,0.177738928,0.175029172,0.282122905,0.107683353,0.093294461,0.52988448
xalan-2.6.csv,0.126396238,0.129259694,0.215909091,0.132412205,0.116482236,0.524598394
xalan-2.6.csv,0.126694166,0.126545026,0.257270694,0.149168101,0.11822376,0.517415447
xalan-2.6.csv,0.154880187,0.151957919,0.265363128,0.118702953,0.076605775,0.504795558
xalan-2.6.csv,0.163551402,0.157526254,0.315265487,0.099357101,0.132032147,0.503797468
xalan-2.6.csv,0.138072855,0.138154027,0.236486486,0.189111748,0.104347826,0.526709935
xalan-2.6.csv,0.103795967,0.115384615,0.20609825,0.115740741,0.185502283,0.540607872
xalan-2.6.csv,0.16374269,0.157894737,0.272828508,0.119463869,0.094007051,0.501012146
xalan-2.6.csv,0.137991779,0.141093474,0.24691358,0.10762071,0.130057803,0.527638191
xalan-2.6.csv,0.143695015,0.146370023,0.275152863,0.141047784,0.07885514,0.544871795
xalan-2.6.csv,0.268878719,0.232758621,0.282122905,0.152737752,0.118019574,0.4781491
xalan-2.6.csv,0.117855038,0.129259694,0.236486486,0.108504399,0.11396844,0.510820332
xalan-2.6.csv,0.140927775,0.141093474,0.273132664,0.090273733,0.090273733,0.535980149
xalan-2.6.csv,0.117855038,0.117924528,0.284439487,0.116550117,0.082304527,0.500762583
xalan-2.6.csv,0.219146482,0.221646517,0.33314978,0.116754232,0.110465116,0.480427046
xalan-2.6.csv,0.135453475,0.135533294,0.283333333,0.111046172,0.11627907,0.53164557
xalan-2.6.csv,0.177119628,0.179918746,0.274086379,0.170225043,0.111176126,0.518200202
xalan-2.6.csv,0.1179941,0.120659211,0.235294118,0.119186047,0.168860904,0.517938353
xalan-2.6.csv,0.152135752,0.155334115,0.331870543,0.110981308,0.124421296,0.536609829
xalan-2.6.csv,0.172313084,0.172313084,0.270044543,0.143266476,0.108313817,0.528942116
xalan-2.6.csv,0.152135752,0.146627566,0.270949721,0.152036718,0.128055879,0.493387589
xerces-1.3.csv,0.274390244,0.27607362,0.363128492,0.17571885,0.194029851,0.463659148
xerces-1.3.csv,0.335365854,0.320121951,0.315186246,0.195195195,0.252225519,0.404040404
xerces-1.3.csv,0.314371257,0.285285285,0.320334262,0.15625,0.094339623,0.4296875
xerces-1.3.csv,0.257575758,0.259146341,0.318559557,0.096153846,0.263157895,0.486618005
xerces-1.3.csv,0.26645768,0.264797508,0.334261838,0.152905199,0.141955836,0.434243176
xerces-1.3.csv,0.297619048,0.296735905,0.338028169,0.121212121,0.267062315,0.544554455
xerces-1.3.csv,0.317220544,0.289634146,0.341880342,0.173501577,0.294117647,0.385604113
xerces-1.3.csv,0.310559006,0.294117647,0.363128492,0.127795527,0.228658537,0.45691906
xerces-1.3.csv,0.332326284,0.31626506,0.377094972,0.080128205,0.250737463,0.5125
xerces-1.3.csv,0.337423313,0.337423313,0.374639769,0.112179487,0.323033708,0.471938776
xerces-1.3.csv,0.310559006,0.326086957,0.350140056,0.111464968,0.221518987,0.458937198
xerces-1.3.csv,0.261538462,0.259938838,0.311614731,0.12539185,0.238095238,0.43062201
xerces-1.3.csv,0.280373832,0.278637771,0.308123249,0.110759494,0.168711656,0.426356589
xerces-1.3.csv,0.309597523,0.308641975,0.356125356,0.127795527,0.217391304,0.460358056
xerces-1.3.csv,0.269461078,0.297619048,0.336134454,0.160771704,0.198170732,0.447761194
xerces-1.3.csv,0.336391437,0.339506173,0.369318182,0.112903226,0.235849057,0.462724936
xerces-1.3.csv,0.306748466,0.317220544,0.322580645,0.099009901,0.221238938,0.426356589
xerces-1.3.csv,0.323076923,0.317220544,0.373563218,0.235109718,0.126984127,0.379746835
xerces-1.3.csv,0.334346505,0.293209877,0.345303867,0.224550898,0.166163142,0.403225806
xerces-1.3.csv,0.27607362,0.275229358,0.382436261,0.238853503,0.126984127,0.4375
xerces-1.3.csv,0.272727273,0.271084337,0.32967033,0.13803681,0.205882353,0.432569975
xerces-1.3.csv,0.323076923,0.306748466,0.345821326,0.144230769,0.16025641,0.514138817
xerces-1.3.csv,0.274390244,0.245398773,0.335195531,0.244648318,0.156739812,0.435897436
xerces-1.3.csv,0.340557276,0.325077399,0.382436261,0.185758514,0.181818182,0.396039604
xerces-1.3.csv,0.298742138,0.283911672,0.346260388,0.152905199,0.216049383,0.387596899
xerces-1.3.csv,0.301204819,0.286144578,0.371900826,0.183486239,0.227272727,0.454545455
xerces-1.3.csv,0.305810398,0.304878049,0.32967033,0.048859935,0.15625,0.470737913
xerces-1.3.csv,0.337423313,0.32208589,0.373563218,0.129449838,0.281065089,0.449871465
xerces-1.3.csv,0.315315315,0.314371257,0.350140056,0.185185185,0.291411043,0.444162437
xerces-1.3.csv,0.309597523,0.309597523,0.323943662,0.140625,0.247813411,0.419753086
