testfile,Naive_CPDP_NB,Zscore_CPDP_NB,Zscore_SMOTE_CPDP_NB,Zscore_SMOTE_iFF_CPDP_NB,Zscore_WiFF_CPDP_NB,Zscore_WiFFplusL_CPDP_NB
ivy-2.0.csv,0.45,0.45,0.45,0.6,0.525,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.6,0.45,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.875,0.675,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.55,0.575,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.875,0.65,0.85
ivy-2.0.csv,0.45,0.45,0.45,0.55,0.625,0.8
ivy-2.0.csv,0.45,0.45,0.45,0.85,0.575,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.85,0.6,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.85,0.6,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.6,0.525,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.75,0.575,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.65,0.575,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.775,0.825,0.8
ivy-2.0.csv,0.45,0.45,0.45,0.575,0.625,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.875,0.675,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.775,0.475,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.85,0.525,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.525,0.425,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.875,0.425,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.7,0.575,0.875
ivy-2.0.csv,0.45,0.45,0.45,0.675,0.5,0.9
ivy-2.0.csv,0.45,0.45,0.45,0.55,0.45,0.9
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.454545455,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.545454545,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.636363636,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.454545455,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.454545455,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.636363636,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.636363636,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.454545455,0.363636364,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.454545455,0.363636364,0.363636364,0.636363636
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.702702703,0.72972973,0.702702703
log4j-1.1.csv,0.027027027,0.027027027,0.135135135,0.648648649,0.648648649,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.189189189,0.594594595,0.675675676,0.72972973
log4j-1.1.csv,0.027027027,0.027027027,0.216216216,0.675675676,0.594594595,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.675675676,0.648648649,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.702702703,0.621621622,0.72972973
log4j-1.1.csv,0.027027027,0.027027027,0.162162162,0.675675676,0.594594595,0.72972973
log4j-1.1.csv,0.027027027,0.027027027,0.108108108,0.621621622,0.594594595,0.702702703
log4j-1.1.csv,0.054054054,0.054054054,0.162162162,0.675675676,0.567567568,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.72972973,0.72972973,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.675675676,0.594594595,0.72972973
log4j-1.1.csv,0.081081081,0.081081081,0.216216216,0.702702703,0.594594595,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.189189189,0.621621622,0.594594595,0.675675676
log4j-1.1.csv,0.054054054,0.054054054,0.189189189,0.648648649,0.621621622,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.135135135,0.648648649,0.486486486,0.756756757
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.648648649,0.621621622,0.72972973
log4j-1.1.csv,0.027027027,0.027027027,0.216216216,0.702702703,0.702702703,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.675675676,0.702702703,0.72972973
log4j-1.1.csv,0.027027027,0.027027027,0.135135135,0.648648649,0.72972973,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.189189189,0.594594595,0.594594595,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.189189189,0.702702703,0.648648649,0.675675676
log4j-1.1.csv,0.054054054,0.054054054,0.189189189,0.702702703,0.567567568,0.72972973
log4j-1.1.csv,0.081081081,0.081081081,0.162162162,0.594594595,0.540540541,0.675675676
log4j-1.1.csv,0.081081081,0.081081081,0.216216216,0.648648649,0.621621622,0.72972973
log4j-1.1.csv,0.081081081,0.081081081,0.189189189,0.675675676,0.648648649,0.675675676
log4j-1.1.csv,0.054054054,0.054054054,0.216216216,0.594594595,0.621621622,0.72972973
log4j-1.1.csv,0.027027027,0.027027027,0.216216216,0.702702703,0.540540541,0.72972973
log4j-1.1.csv,0.027027027,0.027027027,0.162162162,0.621621622,0.675675676,0.702702703
log4j-1.1.csv,0.054054054,0.054054054,0.189189189,0.648648649,0.702702703,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.162162162,0.594594595,0.594594595,0.72972973
lucene-2.0.csv,0.087912088,0.087912088,0.186813187,0.593406593,0.582417582,0.769230769
lucene-2.0.csv,0.087912088,0.087912088,0.131868132,0.714285714,0.604395604,0.791208791
lucene-2.0.csv,0.098901099,0.098901099,0.120879121,0.428571429,0.582417582,0.725274725
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.593406593,0.428571429,0.747252747
lucene-2.0.csv,0.087912088,0.087912088,0.175824176,0.505494505,0.373626374,0.758241758
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.494505495,0.428571429,0.747252747
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.571428571,0.450549451,0.714285714
lucene-2.0.csv,0.098901099,0.098901099,0.120879121,0.461538462,0.461538462,0.747252747
lucene-2.0.csv,0.098901099,0.098901099,0.120879121,0.571428571,0.461538462,0.802197802
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.538461538,0.604395604,0.769230769
lucene-2.0.csv,0.087912088,0.087912088,0.131868132,0.549450549,0.626373626,0.736263736
lucene-2.0.csv,0.087912088,0.087912088,0.175824176,0.494505495,0.527472527,0.736263736
lucene-2.0.csv,0.087912088,0.087912088,0.142857143,0.604395604,0.494505495,0.692307692
lucene-2.0.csv,0.098901099,0.098901099,0.153846154,0.472527473,0.582417582,0.747252747
lucene-2.0.csv,0.087912088,0.087912088,0.142857143,0.604395604,0.406593407,0.714285714
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.56043956,0.56043956,0.681318681
lucene-2.0.csv,0.087912088,0.087912088,0.153846154,0.483516484,0.43956044,0.78021978
lucene-2.0.csv,0.087912088,0.087912088,0.153846154,0.406593407,0.461538462,0.758241758
lucene-2.0.csv,0.087912088,0.087912088,0.164835165,0.494505495,0.450549451,0.747252747
lucene-2.0.csv,0.087912088,0.087912088,0.197802198,0.615384615,0.626373626,0.747252747
lucene-2.0.csv,0.087912088,0.087912088,0.142857143,0.43956044,0.505494505,0.714285714
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.604395604,0.593406593,0.736263736
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.472527473,0.494505495,0.747252747
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.450549451,0.395604396,0.714285714
lucene-2.0.csv,0.087912088,0.087912088,0.120879121,0.461538462,0.571428571,0.714285714
lucene-2.0.csv,0.087912088,0.087912088,0.153846154,0.604395604,0.483516484,0.725274725
lucene-2.0.csv,0.098901099,0.098901099,0.131868132,0.516483516,0.582417582,0.714285714
lucene-2.0.csv,0.098901099,0.098901099,0.142857143,0.604395604,0.472527473,0.758241758
lucene-2.0.csv,0.087912088,0.087912088,0.186813187,0.505494505,0.450549451,0.703296703
lucene-2.0.csv,0.087912088,0.087912088,0.131868132,0.538461538,0.56043956,0.736263736
poi-2.0.csv,0.243243243,0.243243243,0.27027027,0.567567568,0.540540541,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.243243243,0.513513514,0.540540541,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.297297297,0.675675676,0.648648649,0.72972973
poi-2.0.csv,0.243243243,0.243243243,0.27027027,0.432432432,0.540540541,0.72972973
poi-2.0.csv,0.216216216,0.216216216,0.297297297,0.540540541,0.567567568,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.27027027,0.594594595,0.513513514,0.72972973
poi-2.0.csv,0.216216216,0.216216216,0.243243243,0.702702703,0.378378378,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.243243243,0.567567568,0.540540541,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.27027027,0.567567568,0.621621622,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.243243243,0.675675676,0.594594595,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.27027027,0.567567568,0.594594595,0.702702703
poi-2.0.csv,0.243243243,0.243243243,0.324324324,0.621621622,0.513513514,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.27027027,0.702702703,0.513513514,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.27027027,0.540540541,0.540540541,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.243243243,0.621621622,0.513513514,0.72972973
poi-2.0.csv,0.243243243,0.243243243,0.297297297,0.540540541,0.459459459,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.297297297,0.72972973,0.702702703,0.72972973
poi-2.0.csv,0.216216216,0.216216216,0.243243243,0.486486486,0.513513514,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.243243243,0.675675676,0.567567568,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.27027027,0.594594595,0.567567568,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.27027027,0.567567568,0.567567568,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.243243243,0.567567568,0.540540541,0.72972973
poi-2.0.csv,0.243243243,0.243243243,0.27027027,0.621621622,0.486486486,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.27027027,0.72972973,0.486486486,0.72972973
poi-2.0.csv,0.243243243,0.243243243,0.27027027,0.648648649,0.540540541,0.72972973
poi-2.0.csv,0.243243243,0.243243243,0.243243243,0.648648649,0.567567568,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.27027027,0.621621622,0.513513514,0.756756757
poi-2.0.csv,0.216216216,0.216216216,0.297297297,0.594594595,0.567567568,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.297297297,0.567567568,0.621621622,0.756756757
poi-2.0.csv,0.243243243,0.243243243,0.243243243,0.459459459,0.594594595,0.756756757
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.37037037,0.333333333,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.222222222,0.37037037,0.407407407,0.962962963
redaktor-1.csv,0.074074074,0.074074074,0.259259259,0.333333333,0.407407407,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.518518519,0.703703704,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.407407407,0.592592593,0.962962963
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.407407407,0.37037037,0.888888889
redaktor-1.csv,0.074074074,0.074074074,0.259259259,0.814814815,0.592592593,0.888888889
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.333333333,0.407407407,0.888888889
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.444444444,0.407407407,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.407407407,0.62962963,0.851851852
redaktor-1.csv,0.148148148,0.148148148,0.259259259,0.37037037,0.333333333,0.962962963
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.444444444,0.333333333,0.962962963
redaktor-1.csv,0.148148148,0.148148148,0.259259259,0.37037037,0.37037037,0.740740741
redaktor-1.csv,0.185185185,0.185185185,0.259259259,0.62962963,0.481481481,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.37037037,0.37037037,0.962962963
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.481481481,0.37037037,0.851851852
redaktor-1.csv,0.148148148,0.148148148,0.259259259,0.592592593,0.37037037,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.37037037,0.333333333,0.851851852
redaktor-1.csv,0.148148148,0.148148148,0.259259259,0.407407407,0.814814815,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.592592593,0.37037037,0.962962963
redaktor-1.csv,0.074074074,0.074074074,0.259259259,0.37037037,0.407407407,0.740740741
redaktor-1.csv,0.148148148,0.148148148,0.259259259,0.37037037,0.407407407,0.851851852
redaktor-1.csv,0.148148148,0.148148148,0.259259259,0.407407407,0.407407407,0.962962963
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.37037037,0.814814815,0.851851852
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.37037037,0.333333333,0.962962963
redaktor-1.csv,0.074074074,0.074074074,0.259259259,0.407407407,0.333333333,0.851851852
redaktor-1.csv,0.148148148,0.148148148,0.259259259,0.37037037,0.407407407,0.851851852
redaktor-1.csv,0.074074074,0.074074074,0.259259259,0.444444444,0.444444444,0.62962963
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.37037037,0.37037037,0.962962963
redaktor-1.csv,0.111111111,0.111111111,0.259259259,0.333333333,0.296296296,0.962962963
synapse-1.2.csv,0.26744186,0.26744186,0.395348837,0.790697674,0.790697674,0.802325581
synapse-1.2.csv,0.23255814,0.23255814,0.325581395,0.546511628,0.5,0.825581395
synapse-1.2.csv,0.255813953,0.255813953,0.360465116,0.581395349,0.790697674,0.825581395
synapse-1.2.csv,0.26744186,0.26744186,0.325581395,0.511627907,0.534883721,0.813953488
synapse-1.2.csv,0.26744186,0.26744186,0.38372093,0.779069767,0.802325581,0.825581395
synapse-1.2.csv,0.290697674,0.290697674,0.395348837,0.73255814,0.5,0.802325581
synapse-1.2.csv,0.26744186,0.26744186,0.406976744,0.76744186,0.825581395,0.802325581
synapse-1.2.csv,0.244186047,0.244186047,0.325581395,0.5,0.755813953,0.813953488
synapse-1.2.csv,0.313953488,0.313953488,0.418604651,0.76744186,0.790697674,0.825581395
synapse-1.2.csv,0.279069767,0.279069767,0.395348837,0.604651163,0.825581395,0.825581395
synapse-1.2.csv,0.302325581,0.302325581,0.348837209,0.76744186,0.779069767,0.825581395
synapse-1.2.csv,0.313953488,0.313953488,0.418604651,0.813953488,0.627906977,0.825581395
synapse-1.2.csv,0.290697674,0.290697674,0.395348837,0.627906977,0.790697674,0.825581395
synapse-1.2.csv,0.244186047,0.244186047,0.325581395,0.662790698,0.802325581,0.837209302
synapse-1.2.csv,0.290697674,0.290697674,0.395348837,0.790697674,0.825581395,0.813953488
synapse-1.2.csv,0.255813953,0.255813953,0.38372093,0.755813953,0.802325581,0.790697674
synapse-1.2.csv,0.279069767,0.279069767,0.395348837,0.755813953,0.755813953,0.813953488
synapse-1.2.csv,0.26744186,0.26744186,0.395348837,0.5,0.744186047,0.813953488
synapse-1.2.csv,0.302325581,0.302325581,0.38372093,0.720930233,0.825581395,0.825581395
synapse-1.2.csv,0.255813953,0.255813953,0.395348837,0.825581395,0.848837209,0.802325581
synapse-1.2.csv,0.302325581,0.302325581,0.395348837,0.76744186,0.837209302,0.813953488
synapse-1.2.csv,0.279069767,0.279069767,0.395348837,0.790697674,0.790697674,0.802325581
synapse-1.2.csv,0.302325581,0.302325581,0.38372093,0.755813953,0.802325581,0.837209302
synapse-1.2.csv,0.279069767,0.279069767,0.406976744,0.779069767,0.790697674,0.802325581
synapse-1.2.csv,0.255813953,0.255813953,0.360465116,0.639534884,0.825581395,0.813953488
synapse-1.2.csv,0.255813953,0.255813953,0.360465116,0.76744186,0.755813953,0.837209302
synapse-1.2.csv,0.290697674,0.290697674,0.38372093,0.76744186,0.825581395,0.790697674
synapse-1.2.csv,0.279069767,0.279069767,0.38372093,0.627906977,0.779069767,0.825581395
synapse-1.2.csv,0.279069767,0.279069767,0.395348837,0.779069767,0.790697674,0.790697674
synapse-1.2.csv,0.255813953,0.255813953,0.395348837,0.790697674,0.755813953,0.825581395
tomcat-6.0.389418.csv,0.467532468,0.467532468,0.61038961,0.662337662,0.701298701,0.844155844
tomcat-6.0.389418.csv,0.480519481,0.480519481,0.584415584,0.792207792,0.701298701,0.87012987
