testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
lucene-2.0.csv,0,0,0.211538462,0.173076923,0.182692308,0.442307692
lucene-2.0.csv,0,0,0.211538462,0.298076923,0.230769231,0.403846154
lucene-2.0.csv,0,0,0.192307692,0.153846154,0.211538462,0.461538462
lucene-2.0.csv,0,0,0.192307692,0.288461538,0.221153846,0.403846154
lucene-2.0.csv,0,0,0.201923077,0.221153846,0.192307692,0.423076923
lucene-2.0.csv,0,0,0.153846154,0.192307692,0.173076923,0.451923077
lucene-2.0.csv,0,0,0.182692308,0.211538462,0.144230769,0.461538462
lucene-2.0.csv,0,0,0.201923077,0.173076923,0.192307692,0.442307692
lucene-2.0.csv,0,0,0.192307692,0.201923077,0.163461538,0.461538462
lucene-2.0.csv,0,0,0.182692308,0.134615385,0.192307692,0.394230769
lucene-2.0.csv,0,0,0.201923077,0.240384615,0.173076923,0.394230769
lucene-2.0.csv,0,0,0.201923077,0.269230769,0.201923077,0.451923077
lucene-2.0.csv,0,0,0.192307692,0.240384615,0.173076923,0.451923077
lucene-2.0.csv,0,0,0.192307692,0.144230769,0.086538462,0.384615385
lucene-2.0.csv,0,0,0.211538462,0.163461538,0.192307692,0.442307692
lucene-2.0.csv,0,0,0.201923077,0.153846154,0.153846154,0.451923077
lucene-2.0.csv,0,0,0.173076923,0.144230769,0.134615385,0.490384615
lucene-2.0.csv,0,0,0.230769231,0.201923077,0.163461538,0.336538462
lucene-2.0.csv,0,0,0.182692308,0.221153846,0.230769231,0.403846154
lucene-2.0.csv,0,0,0.201923077,0.211538462,0.230769231,0.471153846
lucene-2.0.csv,0,0,0.153846154,0.144230769,0.201923077,0.432692308
lucene-2.0.csv,0,0,0.211538462,0.25,0.230769231,0.394230769
poi-2.0.csv,0.014440433,0.014440433,0.505415162,0.241877256,0.465703971,0.660649819
poi-2.0.csv,0.014440433,0.014440433,0.379061372,0.292418773,0.303249097,0.646209386
poi-2.0.csv,0.018050542,0.018050542,0.454873646,0.274368231,0.545126354,0.649819495
poi-2.0.csv,0.018050542,0.018050542,0.400722022,0.194945848,0.537906137,0.642599278
poi-2.0.csv,0.018050542,0.018050542,0.433212996,0.263537906,0.429602888,0.664259928
poi-2.0.csv,0.018050542,0.018050542,0.519855596,0.158844765,0.223826715,0.649819495
poi-2.0.csv,0.018050542,0.018050542,0.436823105,0.55234657,0.451263538,0.664259928
poi-2.0.csv,0.018050542,0.018050542,0.537906137,0.285198556,0.537906137,0.667870036
poi-2.0.csv,0.018050542,0.018050542,0.501805054,0.570397112,0.555956679,0.678700361
poi-2.0.csv,0.018050542,0.018050542,0.505415162,0.379061372,0.263537906,0.667870036
poi-2.0.csv,0.018050542,0.018050542,0.530685921,0.530685921,0.42599278,0.657039711
poi-2.0.csv,0.018050542,0.018050542,0.534296029,0.537906137,0.537906137,0.664259928
poi-2.0.csv,0.018050542,0.018050542,0.40433213,0.241877256,0.476534296,0.642599278
poi-2.0.csv,0.014440433,0.014440433,0.534296029,0.328519856,0.548736462,0.635379061
poi-2.0.csv,0.018050542,0.018050542,0.537906137,0.469314079,0.407942238,0.667870036
poi-2.0.csv,0.018050542,0.018050542,0.530685921,0.371841155,0.205776173,0.653429603
poi-2.0.csv,0.014440433,0.014440433,0.534296029,0.555956679,0.342960289,0.646209386
poi-2.0.csv,0.018050542,0.018050542,0.415162455,0.512635379,0.516245487,0.657039711
poi-2.0.csv,0.018050542,0.018050542,0.498194946,0.555956679,0.563176895,0.667870036
poi-2.0.csv,0.014440433,0.014440433,0.530685921,0.458483755,0.371841155,0.671480144
poi-2.0.csv,0.018050542,0.018050542,0.465703971,0.563176895,0.559566787,0.653429603
poi-2.0.csv,0.014440433,0.014440433,0.534296029,0.433212996,0.509025271,0.63898917
poi-2.0.csv,0.018050542,0.02166065,0.364620939,0.462093863,0.386281588,0.642599278
poi-2.0.csv,0.018050542,0.018050542,0.523465704,0.555956679,0.545126354,0.653429603
poi-2.0.csv,0.02166065,0.02166065,0.512635379,0.537906137,0.162454874,0.642599278
poi-2.0.csv,0.018050542,0.018050542,0.433212996,0.205776173,0.274368231,0.653429603
poi-2.0.csv,0.014440433,0.014440433,0.523465704,0.563176895,0.537906137,0.660649819
poi-2.0.csv,0.014440433,0.014440433,0.523465704,0.375451264,0.386281588,0.646209386
poi-2.0.csv,0.018050542,0.018050542,0.494584838,0.555956679,0.55234657,0.649819495
poi-2.0.csv,0.018050542,0.018050542,0.397111913,0.368231047,0.270758123,0.649819495
redaktor-1.csv,0.020134228,0.020134228,0.483221477,0.543624161,0.55704698,0.731543624
redaktor-1.csv,0.020134228,0.020134228,0.483221477,0.516778523,0.55033557,0.630872483
redaktor-1.csv,0.020134228,0.020134228,0.489932886,0.496644295,0.516778523,0.691275168
redaktor-1.csv,0.020134228,0.020134228,0.44295302,0.463087248,0.523489933,0.731543624
redaktor-1.csv,0.020134228,0.020134228,0.496644295,0.583892617,0.543624161,0.677852349
redaktor-1.csv,0.020134228,0.020134228,0.44295302,0.536912752,0.55704698,0.704697987
redaktor-1.csv,0.020134228,0.020134228,0.463087248,0.510067114,0.523489933,0.691275168
redaktor-1.csv,0.020134228,0.020134228,0.483221477,0.516778523,0.530201342,0.657718121
redaktor-1.csv,0.020134228,0.020134228,0.44966443,0.577181208,0.536912752,0.758389262
redaktor-1.csv,0.020134228,0.020134228,0.483221477,0.503355705,0.523489933,0.724832215
redaktor-1.csv,0.020134228,0.020134228,0.456375839,0.503355705,0.543624161,0.657718121
redaktor-1.csv,0.020134228,0.020134228,0.469798658,0.516778523,0.476510067,0.604026846
redaktor-1.csv,0.020134228,0.020134228,0.476510067,0.523489933,0.503355705,0.677852349
redaktor-1.csv,0.020134228,0.020134228,0.503355705,0.543624161,0.563758389,0.751677852
redaktor-1.csv,0.020134228,0.020134228,0.44966443,0.530201342,0.516778523,0.684563758
redaktor-1.csv,0.020134228,0.020134228,0.483221477,0.536912752,0.523489933,0.66442953
redaktor-1.csv,0.020134228,0.020134228,0.456375839,0.530201342,0.530201342,0.697986577
redaktor-1.csv,0.020134228,0.020134228,0.510067114,0.496644295,0.536912752,0.657718121
redaktor-1.csv,0.020134228,0.020134228,0.44295302,0.530201342,0.516778523,0.697986577
redaktor-1.csv,0.020134228,0.020134228,0.469798658,0.55033557,0.577181208,0.718120805
redaktor-1.csv,0.020134228,0.020134228,0.469798658,0.516778523,0.516778523,0.637583893
redaktor-1.csv,0.020134228,0.020134228,0.516778523,0.536912752,0.543624161,0.697986577
redaktor-1.csv,0.020134228,0.020134228,0.489932886,0.536912752,0.516778523,0.738255034
redaktor-1.csv,0.020134228,0.020134228,0.456375839,0.469798658,0.516778523,0.677852349
redaktor-1.csv,0.020134228,0.020134228,0.489932886,0.523489933,0.510067114,0.630872483
redaktor-1.csv,0.020134228,0.020134228,0.44295302,0.516778523,0.530201342,0.66442953
redaktor-1.csv,0.020134228,0.020134228,0.463087248,0.489932886,0.496644295,0.744966443
redaktor-1.csv,0.020134228,0.020134228,0.476510067,0.55033557,0.523489933,0.718120805
redaktor-1.csv,0.020134228,0.020134228,0.456375839,0.530201342,0.543624161,0.691275168
redaktor-1.csv,0.020134228,0.020134228,0.44966443,0.536912752,0.469798658,0.66442953
synapse-1.2.csv,0.005882353,0.005882353,0.270588235,0.452941176,0.488235294,0.6
synapse-1.2.csv,0.005882353,0.005882353,0.270588235,0.4,0.405882353,0.541176471
synapse-1.2.csv,0,0,0.264705882,0.476470588,0.511764706,0.611764706
synapse-1.2.csv,0.005882353,0.005882353,0.235294118,0.523529412,0.535294118,0.617647059
synapse-1.2.csv,0,0,0.182352941,0.5,0.505882353,0.623529412
synapse-1.2.csv,0.005882353,0.005882353,0.217647059,0.511764706,0.541176471,0.588235294
synapse-1.2.csv,0,0,0.270588235,0.529411765,0.505882353,0.588235294
synapse-1.2.csv,0,0,0.294117647,0.570588235,0.482352941,0.594117647
synapse-1.2.csv,0.011764706,0.011764706,0.217647059,0.452941176,0.435294118,0.570588235
synapse-1.2.csv,0.005882353,0.005882353,0.276470588,0.494117647,0.547058824,0.6
synapse-1.2.csv,0.005882353,0.005882353,0.241176471,0.488235294,0.529411765,0.582352941
synapse-1.2.csv,0.005882353,0.005882353,0.305882353,0.541176471,0.517647059,0.570588235
synapse-1.2.csv,0.005882353,0.005882353,0.288235294,0.517647059,0.564705882,0.623529412
synapse-1.2.csv,0,0,0.264705882,0.523529412,0.511764706,0.6
synapse-1.2.csv,0.005882353,0.005882353,0.223529412,0.517647059,0.541176471,0.611764706
synapse-1.2.csv,0,0,0.247058824,0.488235294,0.5,0.576470588
synapse-1.2.csv,0.005882353,0.005882353,0.194117647,0.4,0.405882353,0.535294118
synapse-1.2.csv,0.005882353,0.005882353,0.217647059,0.458823529,0.494117647,0.535294118
synapse-1.2.csv,0.005882353,0.005882353,0.288235294,0.458823529,0.552941176,0.594117647
synapse-1.2.csv,0,0,0.247058824,0.523529412,0.517647059,0.605882353
synapse-1.2.csv,0.005882353,0.005882353,0.223529412,0.5,0.523529412,0.611764706
synapse-1.2.csv,0.005882353,0.005882353,0.241176471,0.488235294,0.517647059,0.547058824
synapse-1.2.csv,0,0,0.258823529,0.482352941,0.482352941,0.611764706
synapse-1.2.csv,0.005882353,0.005882353,0.252941176,0.447058824,0.482352941,0.605882353
synapse-1.2.csv,0,0,0.217647059,0.441176471,0.464705882,0.576470588
synapse-1.2.csv,0.005882353,0.005882353,0.211764706,0.447058824,0.488235294,0.611764706
synapse-1.2.csv,0.005882353,0.005882353,0.241176471,0.523529412,0.511764706,0.564705882
synapse-1.2.csv,0,0,0.170588235,0.376470588,0.394117647,0.588235294
synapse-1.2.csv,0.005882353,0.005882353,0.241176471,0.441176471,0.488235294,0.582352941
synapse-1.2.csv,0,0,0.252941176,0.535294118,0.494117647,0.623529412
tomcat-6.0.389418.csv,0.071702945,0.070422535,0.289372599,0.282970551,0.256081946,0.445582586
tomcat-6.0.389418.csv,0.062740077,0.056338028,0.272727273,0.28681178,0.254801536,0.389244558
tomcat-6.0.389418.csv,0.065300896,0.064020487,0.295774648,0.291933419,0.289372599,0.435339309
tomcat-6.0.389418.csv,0.066581306,0.065300896,0.289372599,0.263764405,0.282970551,0.414852753
tomcat-6.0.389418.csv,0.061459667,0.057618438,0.290653009,0.272727273,0.265044814,0.432778489
tomcat-6.0.389418.csv,0.067861716,0.062740077,0.302176697,0.316261204,0.275288092,0.443021767
tomcat-6.0.389418.csv,0.060179257,0.055057618,0.262483995,0.282970551,0.23815621,0.440460948
tomcat-6.0.389418.csv,0.058898848,0.055057618,0.289372599,0.28553137,0.290653009,0.448143406
