testfile,Naive_CPDP_RF,Zscore_CPDP_RF,Zscore_SMOTE_CPDP_RF,Zscore_SMOTE_iFF_CPDP_RF,Zscore_WiFF_CPDP_RF,Zscore_WiFFplusL_CPDP_RF
jedit-4.3.csv,0.545454545,0.545454545,0.545454545,0.090909091,0.090909091,0.636363636
jedit-4.3.csv,0.545454545,0.545454545,0.545454545,0.090909091,0.272727273,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.545454545,0.090909091,0.272727273,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.545454545,0,0.272727273,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.545454545,0.090909091,0.545454545,0.636363636
jedit-4.3.csv,0.545454545,0.545454545,0.545454545,0.090909091,0.090909091,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.545454545,0.090909091,0.090909091,0.636363636
jedit-4.3.csv,0.545454545,0.545454545,0.454545455,0.090909091,0.272727273,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.545454545,0,0.181818182,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.545454545,0.090909091,0.181818182,0.636363636
jedit-4.3.csv,0.545454545,0.454545455,0.545454545,0.363636364,0.181818182,0.636363636
jedit-4.3.csv,0.545454545,0.545454545,0.545454545,0,0.090909091,0.636363636
jedit-4.3.csv,0.454545455,0.545454545,0.545454545,0.181818182,0.090909091,0.636363636
jedit-4.3.csv,0.545454545,0.454545455,0.545454545,0.090909091,0.090909091,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.545454545,0.090909091,0.181818182,0.636363636
log4j-1.1.csv,0.081081081,0.027027027,0.351351351,0.108108108,0.081081081,0.702702703
log4j-1.1.csv,0,0,0.297297297,0.162162162,0.162162162,0.648648649
log4j-1.1.csv,0.081081081,0.108108108,0.351351351,0.27027027,0.135135135,0.675675676
log4j-1.1.csv,0.027027027,0.027027027,0.324324324,0.216216216,0.189189189,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.405405405,0.243243243,0.189189189,0.648648649
log4j-1.1.csv,0,0,0.243243243,0.243243243,0.189189189,0.675675676
log4j-1.1.csv,0.054054054,0.027027027,0.297297297,0.189189189,0.216216216,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.378378378,0.243243243,0.135135135,0.675675676
log4j-1.1.csv,0.054054054,0.081081081,0.297297297,0.27027027,0.27027027,0.702702703
log4j-1.1.csv,0.027027027,0,0.324324324,0.243243243,0.162162162,0.702702703
log4j-1.1.csv,0.108108108,0.081081081,0.378378378,0.243243243,0.135135135,0.648648649
log4j-1.1.csv,0.108108108,0.081081081,0.297297297,0.162162162,0.189189189,0.648648649
log4j-1.1.csv,0.081081081,0.108108108,0.378378378,0.216216216,0.189189189,0.702702703
log4j-1.1.csv,0.027027027,0.081081081,0.324324324,0.216216216,0.243243243,0.675675676
log4j-1.1.csv,0.081081081,0.108108108,0.324324324,0.216216216,0.189189189,0.72972973
log4j-1.1.csv,0.054054054,0.054054054,0.324324324,0.243243243,0.189189189,0.702702703
log4j-1.1.csv,0.027027027,0.054054054,0.378378378,0.27027027,0.162162162,0.675675676
log4j-1.1.csv,0.027027027,0.027027027,0.297297297,0.27027027,0.27027027,0.648648649
log4j-1.1.csv,0.108108108,0.081081081,0.351351351,0.189189189,0.189189189,0.648648649
log4j-1.1.csv,0.027027027,0.081081081,0.216216216,0.135135135,0.27027027,0.675675676
log4j-1.1.csv,0.027027027,0.054054054,0.378378378,0.27027027,0.108108108,0.702702703
log4j-1.1.csv,0.054054054,0.108108108,0.324324324,0.216216216,0.162162162,0.702702703
log4j-1.1.csv,0.054054054,0.081081081,0.27027027,0.189189189,0.324324324,0.72972973
log4j-1.1.csv,0.081081081,0.081081081,0.297297297,0.216216216,0.162162162,0.702702703
log4j-1.1.csv,0.054054054,0.054054054,0.405405405,0.162162162,0.162162162,0.756756757
log4j-1.1.csv,0.054054054,0.054054054,0.324324324,0.216216216,0.189189189,0.702702703
log4j-1.1.csv,0.054054054,0.054054054,0.297297297,0.135135135,0.297297297,0.72972973
log4j-1.1.csv,0.081081081,0.081081081,0.27027027,0.189189189,0.189189189,0.675675676
log4j-1.1.csv,0.054054054,0.054054054,0.351351351,0.243243243,0.135135135,0.675675676
log4j-1.1.csv,0.027027027,0.027027027,0.351351351,0.162162162,0.108108108,0.702702703
lucene-2.0.csv,0.054945055,0.054945055,0.197802198,0.153846154,0.164835165,0.615384615
lucene-2.0.csv,0.065934066,0.043956044,0.208791209,0.164835165,0.197802198,0.615384615
lucene-2.0.csv,0.065934066,0.065934066,0.230769231,0.175824176,0.21978022,0.615384615
lucene-2.0.csv,0.076923077,0.065934066,0.230769231,0.131868132,0.186813187,0.571428571
lucene-2.0.csv,0.098901099,0.098901099,0.230769231,0.142857143,0.252747253,0.604395604
lucene-2.0.csv,0.054945055,0.065934066,0.208791209,0.142857143,0.142857143,0.56043956
lucene-2.0.csv,0.054945055,0.065934066,0.263736264,0.131868132,0.120879121,0.648351648
lucene-2.0.csv,0.076923077,0.098901099,0.21978022,0.098901099,0.21978022,0.593406593
lucene-2.0.csv,0.054945055,0.065934066,0.186813187,0.076923077,0.164835165,0.615384615
lucene-2.0.csv,0.087912088,0.087912088,0.197802198,0.131868132,0.274725275,0.615384615
lucene-2.0.csv,0.065934066,0.065934066,0.230769231,0.153846154,0.197802198,0.626373626
lucene-2.0.csv,0.065934066,0.076923077,0.197802198,0.142857143,0.153846154,0.648351648
lucene-2.0.csv,0.065934066,0.087912088,0.208791209,0.197802198,0.186813187,0.67032967
lucene-2.0.csv,0.065934066,0.076923077,0.208791209,0.142857143,0.21978022,0.648351648
lucene-2.0.csv,0.076923077,0.065934066,0.21978022,0.131868132,0.142857143,0.626373626
lucene-2.0.csv,0.043956044,0.032967033,0.230769231,0.120879121,0.186813187,0.626373626
lucene-2.0.csv,0.054945055,0.065934066,0.208791209,0.197802198,0.142857143,0.538461538
lucene-2.0.csv,0.076923077,0.076923077,0.263736264,0.120879121,0.164835165,0.615384615
lucene-2.0.csv,0.043956044,0.054945055,0.230769231,0.142857143,0.263736264,0.615384615
lucene-2.0.csv,0.054945055,0.054945055,0.252747253,0.10989011,0.186813187,0.637362637
lucene-2.0.csv,0.054945055,0.087912088,0.285714286,0.197802198,0.153846154,0.648351648
lucene-2.0.csv,0.043956044,0.054945055,0.263736264,0.10989011,0.263736264,0.637362637
lucene-2.0.csv,0.098901099,0.076923077,0.263736264,0.098901099,0.197802198,0.615384615
lucene-2.0.csv,0.054945055,0.076923077,0.285714286,0.142857143,0.263736264,0.582417582
lucene-2.0.csv,0.076923077,0.065934066,0.197802198,0.153846154,0.21978022,0.648351648
lucene-2.0.csv,0.065934066,0.076923077,0.252747253,0.164835165,0.230769231,0.593406593
lucene-2.0.csv,0.076923077,0.087912088,0.208791209,0.153846154,0.252747253,0.582417582
lucene-2.0.csv,0.076923077,0.076923077,0.197802198,0.175824176,0.098901099,0.549450549
lucene-2.0.csv,0.065934066,0.065934066,0.21978022,0.197802198,0.241758242,0.571428571
lucene-2.0.csv,0.054945055,0.054945055,0.208791209,0.153846154,0.208791209,0.648351648
poi-2.0.csv,0.216216216,0.216216216,0.378378378,0.324324324,0.297297297,0.675675676
poi-2.0.csv,0.189189189,0.189189189,0.324324324,0.243243243,0.459459459,0.675675676
poi-2.0.csv,0.189189189,0.189189189,0.351351351,0.216216216,0.486486486,0.648648649
poi-2.0.csv,0.216216216,0.216216216,0.432432432,0.432432432,0.405405405,0.648648649
poi-2.0.csv,0.243243243,0.189189189,0.405405405,0.324324324,0.405405405,0.648648649
poi-2.0.csv,0.189189189,0.189189189,0.405405405,0.27027027,0.27027027,0.621621622
poi-2.0.csv,0.162162162,0.162162162,0.405405405,0.324324324,0.351351351,0.594594595
poi-2.0.csv,0.189189189,0.216216216,0.486486486,0.27027027,0.459459459,0.594594595
poi-2.0.csv,0.162162162,0.189189189,0.486486486,0.297297297,0.459459459,0.72972973
poi-2.0.csv,0.189189189,0.189189189,0.351351351,0.162162162,0.351351351,0.621621622
poi-2.0.csv,0.162162162,0.189189189,0.378378378,0.27027027,0.324324324,0.648648649
poi-2.0.csv,0.162162162,0.162162162,0.459459459,0.297297297,0.27027027,0.72972973
poi-2.0.csv,0.162162162,0.135135135,0.405405405,0.297297297,0.243243243,0.621621622
poi-2.0.csv,0.189189189,0.189189189,0.405405405,0.324324324,0.297297297,0.621621622
poi-2.0.csv,0.162162162,0.162162162,0.432432432,0.243243243,0.297297297,0.648648649
poi-2.0.csv,0.189189189,0.189189189,0.378378378,0.378378378,0.432432432,0.648648649
poi-2.0.csv,0.162162162,0.162162162,0.432432432,0.27027027,0.432432432,0.540540541
poi-2.0.csv,0.162162162,0.162162162,0.351351351,0.324324324,0.351351351,0.621621622
poi-2.0.csv,0.189189189,0.189189189,0.405405405,0.216216216,0.243243243,0.540540541
poi-2.0.csv,0.189189189,0.162162162,0.378378378,0.27027027,0.324324324,0.675675676
poi-2.0.csv,0.189189189,0.189189189,0.378378378,0.324324324,0.27027027,0.648648649
poi-2.0.csv,0.189189189,0.162162162,0.351351351,0.432432432,0.27027027,0.648648649
poi-2.0.csv,0.162162162,0.162162162,0.432432432,0.243243243,0.405405405,0.675675676
poi-2.0.csv,0.189189189,0.189189189,0.459459459,0.297297297,0.513513514,0.594594595
poi-2.0.csv,0.162162162,0.189189189,0.405405405,0.297297297,0.189189189,0.621621622
poi-2.0.csv,0.216216216,0.189189189,0.432432432,0.162162162,0.540540541,0.648648649
poi-2.0.csv,0.189189189,0.189189189,0.378378378,0.297297297,0.486486486,0.648648649
poi-2.0.csv,0.216216216,0.216216216,0.405405405,0.351351351,0.378378378,0.621621622
poi-2.0.csv,0.162162162,0.189189189,0.459459459,0.27027027,0.432432432,0.702702703
poi-2.0.csv,0.162162162,0.162162162,0.378378378,0.27027027,0.432432432,0.567567568
redaktor-1.csv,0.037037037,0.037037037,0.222222222,0.148148148,0.148148148,0.518518519
redaktor-1.csv,0,0,0.185185185,0.111111111,0.111111111,0.518518519
redaktor-1.csv,0.074074074,0.074074074,0.185185185,0.074074074,0.259259259,0.444444444
redaktor-1.csv,0.037037037,0,0.185185185,0.148148148,0.148148148,0.481481481
redaktor-1.csv,0.074074074,0.074074074,0.185185185,0.222222222,0.074074074,0.444444444
redaktor-1.csv,0.037037037,0.037037037,0.148148148,0.111111111,0.185185185,0.518518519
redaktor-1.csv,0,0,0.148148148,0.074074074,0.074074074,0.555555556
redaktor-1.csv,0.037037037,0,0.185185185,0.111111111,0.074074074,0.481481481
redaktor-1.csv,0.074074074,0.111111111,0.185185185,0.074074074,0.148148148,0.481481481
redaktor-1.csv,0,0,0.185185185,0.111111111,0.074074074,0.518518519
redaktor-1.csv,0.037037037,0.037037037,0.222222222,0.185185185,0.074074074,0.481481481
redaktor-1.csv,0.074074074,0.074074074,0.185185185,0.074074074,0.111111111,0.555555556
redaktor-1.csv,0.037037037,0.037037037,0.185185185,0.074074074,0.111111111,0.444444444
redaktor-1.csv,0,0,0.148148148,0.074074074,0.259259259,0.444444444
redaktor-1.csv,0.037037037,0.037037037,0.185185185,0.074074074,0.111111111,0.481481481
redaktor-1.csv,0.074074074,0.037037037,0.222222222,0.074074074,0.037037037,0.481481481
redaktor-1.csv,0,0.037037037,0.259259259,0.074074074,0.148148148,0.555555556
redaktor-1.csv,0.037037037,0,0.185185185,0.185185185,0.222222222,0.444444444
redaktor-1.csv,0.074074074,0.074074074,0.185185185,0.074074074,0.074074074,0.481481481
redaktor-1.csv,0.074074074,0.037037037,0.148148148,0.074074074,0.074074074,0.444444444
redaktor-1.csv,0.074074074,0.074074074,0.222222222,0.074074074,0.148148148,0.481481481
redaktor-1.csv,0.074074074,0.074074074,0.185185185,0.185185185,0.222222222,0.518518519
redaktor-1.csv,0.037037037,0.074074074,0.185185185,0.074074074,0.111111111,0.444444444
redaktor-1.csv,0,0,0.185185185,0.074074074,0.074074074,0.481481481
redaktor-1.csv,0.074074074,0.074074074,0.185185185,0.074074074,0.148148148,0.518518519
redaktor-1.csv,0.074074074,0.074074074,0.185185185,0.148148148,0.185185185,0.481481481
redaktor-1.csv,0,0,0.148148148,0.111111111,0.074074074,0.444444444
redaktor-1.csv,0,0,0.148148148,0.074074074,0.148148148,0.592592593
redaktor-1.csv,0.037037037,0,0.185185185,0.185185185,0.185185185,0.518518519
redaktor-1.csv,0,0,0.148148148,0.074074074,0.074074074,0.481481481
synapse-1.2.csv,0.174418605,0.151162791,0.337209302,0.325581395,0.38372093,0.720930233
synapse-1.2.csv,0.162790698,0.162790698,0.313953488,0.244186047,0.360465116,0.76744186
synapse-1.2.csv,0.174418605,0.151162791,0.38372093,0.186046512,0.302325581,0.76744186
synapse-1.2.csv,0.151162791,0.139534884,0.302325581,0.186046512,0.174418605,0.697674419
synapse-1.2.csv,0.162790698,0.197674419,0.290697674,0.197674419,0.337209302,0.744186047
synapse-1.2.csv,0.174418605,0.162790698,0.302325581,0.209302326,0.290697674,0.674418605
synapse-1.2.csv,0.139534884,0.139534884,0.325581395,0.244186047,0.337209302,0.73255814
synapse-1.2.csv,0.11627907,0.139534884,0.313953488,0.26744186,0.406976744,0.720930233
synapse-1.2.csv,0.186046512,0.162790698,0.313953488,0.244186047,0.302325581,0.76744186
synapse-1.2.csv,0.139534884,0.151162791,0.313953488,0.255813953,0.337209302,0.755813953
synapse-1.2.csv,0.186046512,0.197674419,0.337209302,0.23255814,0.255813953,0.73255814
synapse-1.2.csv,0.151162791,0.139534884,0.313953488,0.197674419,0.255813953,0.697674419
synapse-1.2.csv,0.151162791,0.162790698,0.348837209,0.244186047,0.279069767,0.686046512
synapse-1.2.csv,0.174418605,0.174418605,0.313953488,0.244186047,0.313953488,0.73255814
synapse-1.2.csv,0.186046512,0.174418605,0.279069767,0.197674419,0.395348837,0.709302326
synapse-1.2.csv,0.186046512,0.209302326,0.290697674,0.255813953,0.220930233,0.627906977
synapse-1.2.csv,0.139534884,0.139534884,0.290697674,0.186046512,0.406976744,0.697674419
synapse-1.2.csv,0.162790698,0.139534884,0.313953488,0.220930233,0.279069767,0.674418605
synapse-1.2.csv,0.127906977,0.174418605,0.337209302,0.360465116,0.313953488,0.779069767
synapse-1.2.csv,0.209302326,0.209302326,0.325581395,0.220930233,0.313953488,0.76744186
synapse-1.2.csv,0.197674419,0.186046512,0.325581395,0.23255814,0.26744186,0.744186047
synapse-1.2.csv,0.162790698,0.186046512,0.313953488,0.313953488,0.325581395,0.604651163
synapse-1.2.csv,0.186046512,0.186046512,0.337209302,0.174418605,0.313953488,0.651162791
synapse-1.2.csv,0.139534884,0.139534884,0.302325581,0.313953488,0.302325581,0.73255814
synapse-1.2.csv,0.151162791,0.162790698,0.290697674,0.26744186,0.290697674,0.755813953
synapse-1.2.csv,0.186046512,0.186046512,0.360465116,0.244186047,0.337209302,0.651162791
synapse-1.2.csv,0.174418605,0.197674419,0.290697674,0.244186047,0.348837209,0.697674419
synapse-1.2.csv,0.11627907,0.127906977,0.325581395,0.186046512,0.302325581,0.581395349
synapse-1.2.csv,0.162790698,0.197674419,0.255813953,0.313953488,0.302325581,0.779069767
synapse-1.2.csv,0.174418605,0.186046512,0.337209302,0.244186047,0.244186047,0.61627907
tomcat-6.0.389418.csv,0.376623377,0.376623377,0.337662338,0.168831169,0.441558442,0.818181818
tomcat-6.0.389418.csv,0.350649351,0.311688312,0.38961039,0.12987013,0.480519481,0.805194805
tomcat-6.0.389418.csv,0.376623377,0.285714286,0.285714286,0.12987013,0.415584416,0.844155844
tomcat-6.0.389418.csv,0.285714286,0.272727273,0.25974026,0.103896104,0.337662338,0.766233766
tomcat-6.0.389418.csv,0.350649351,0.350649351,0.350649351,0.168831169,0.077922078,0.805194805
