testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
log4j-1.1.csv,0,0,0.72972973,0.648648649,0.648648649,0.864864865
log4j-1.1.csv,0,0,0.702702703,0.648648649,0.594594595,0.810810811
log4j-1.1.csv,0,0,0.675675676,0.675675676,0.675675676,0.864864865
log4j-1.1.csv,0,0,0.72972973,0.621621622,0.567567568,0.864864865
log4j-1.1.csv,0,0,0.702702703,0.675675676,0.675675676,0.864864865
log4j-1.1.csv,0,0,0.702702703,0.621621622,0.675675676,0.864864865
log4j-1.1.csv,0,0,0.756756757,0.648648649,0.621621622,0.864864865
log4j-1.1.csv,0,0,0.702702703,0.72972973,0.675675676,0.864864865
log4j-1.1.csv,0,0,0.756756757,0.675675676,0.675675676,0.864864865
log4j-1.1.csv,0,0,0.72972973,0.702702703,0.675675676,0.837837838
log4j-1.1.csv,0,0,0.702702703,0.702702703,0.648648649,0.837837838
log4j-1.1.csv,0,0,0.648648649,0.567567568,0.648648649,0.864864865
log4j-1.1.csv,0,0,0.621621622,0.594594595,0.621621622,0.864864865
log4j-1.1.csv,0,0,0.621621622,0.621621622,0.702702703,0.810810811
log4j-1.1.csv,0,0,0.756756757,0.621621622,0.621621622,0.864864865
log4j-1.1.csv,0,0,0.675675676,0.648648649,0.675675676,0.864864865
log4j-1.1.csv,0,0,0.756756757,0.648648649,0.621621622,0.837837838
log4j-1.1.csv,0,0,0.756756757,0.72972973,0.72972973,0.864864865
log4j-1.1.csv,0,0,0.702702703,0.72972973,0.648648649,0.864864865
log4j-1.1.csv,0,0,0.702702703,0.648648649,0.648648649,0.864864865
log4j-1.1.csv,0,0,0.648648649,0.594594595,0.648648649,0.837837838
log4j-1.1.csv,0,0,0.702702703,0.675675676,0.648648649,0.837837838
log4j-1.1.csv,0,0,0.675675676,0.72972973,0.594594595,0.810810811
log4j-1.1.csv,0,0,0.675675676,0.594594595,0.648648649,0.837837838
log4j-1.1.csv,0,0,0.702702703,0.675675676,0.621621622,0.837837838
log4j-1.1.csv,0,0,0.756756757,0.648648649,0.675675676,0.837837838
log4j-1.1.csv,0,0,0.756756757,0.675675676,0.675675676,0.837837838
log4j-1.1.csv,0,0,0.675675676,0.675675676,0.675675676,0.837837838
