,AUC,Balance,MCC,G-Measure,G-Mean,PD,PF,skewed_F,F1,Accuracy,Error,Precision,TNR,FNR,TP,TN,FP,FN,train_len_before,train_len_after,test_len,runtime,clfindex,clfname,testfile,trainfile,runtimes
0,0.6892109500805152,0.6503651579781845,0.21463539074359408,0.6500340831629174,0.6531096049062172,0.5925925925925926,0.28019323671497587,0.43956043956043955,0.31683168316831684,0.7051282051282052,0.2948717948717949,0.21621621621621623,0.7198067632850241,0.4074074074074074,16,149,58,11,647,538,234,1.3661789894104004,2,RF,arc-1.csv,More1,1
1,0.7399355877616747,0.6024321232464269,0.1954109841543749,0.5961783439490446,0.6138498140448513,0.48148148148148145,0.21739130434782608,0.39156626506024095,0.30588235294117644,0.7478632478632479,0.25213675213675213,0.22413793103448276,0.782608695652174,0.5185185185185185,13,162,45,14,653,544,234,2.758248805999756,2,RF,arc-1.csv,More1,2
2,0.7003936303453211,0.603740380593497,0.20015565500940308,0.5975747320924986,0.6157414974630004,0.48148148148148145,0.21256038647342995,0.3939393939393939,0.30952380952380953,0.7521367521367521,0.24786324786324787,0.22807017543859648,0.7874396135265701,0.5185185185185185,13,163,44,14,654,546,234,4.135393142700195,2,RF,arc-1.csv,More1,3
3,0.6278404007872607,0.5175850151567176,0.16151457061744964,0.4796747967479675,0.5338765349679381,0.3333333333333333,0.14492753623188406,0.30612244897959184,0.27272727272727276,0.7948717948717948,0.20512820512820512,0.23076923076923078,0.855072463768116,0.6666666666666666,9,177,30,18,655,546,234,5.501569509506226,2,RF,arc-1.csv,More1,4
4,0.6878690284487385,0.667441603412828,0.23102699070120974,0.6674679487179487,0.668676519483074,0.6296296296296297,0.2898550724637681,0.45945945945945954,0.3269230769230769,0.7008547008547008,0.29914529914529914,0.22077922077922077,0.7101449275362319,0.37037037037037035,17,147,60,10,648,540,234,6.841846466064453,2,RF,arc-1.csv,More1,5
5,0.7004830917874395,0.6235843086178946,0.21211240122238023,0.6206705458575782,0.6330776103217064,0.5185185185185185,0.22705314009661837,0.4142011834319526,0.3181818181818182,0.7435897435897436,0.2564102564102564,0.22950819672131148,0.7729468599033816,0.48148148148148145,14,160,47,13,649,540,234,8.208986282348633,2,RF,arc-1.csv,More1,6
6,0.7456611200572553,0.678517024689774,0.23938652967055185,0.6785290628706999,0.6786365036054021,0.6666666666666666,0.30917874396135264,0.47368421052631576,0.3302752293577982,0.688034188034188,0.31196581196581197,0.21951219512195122,0.6908212560386473,0.3333333333333333,18,143,64,9,642,534,234,9.555215835571289,2,RF,arc-1.csv,More1,7
7,0.6889425657541599,0.631859263193748,0.2414463646479586,0.629810298102981,0.644838571245968,0.5185185185185185,0.19806763285024154,0.4294478527607361,0.3414634146341463,0.7692307692307693,0.23076923076923078,0.2545454545454545,0.8019323671497585,0.48148148148148145,14,166,41,13,650,542,234,10.92936897277832,2,RF,arc-1.csv,More1,8
8,0.681964573268921,0.6615578934624164,0.240216489081323,0.6615979725223423,0.6661296817493549,0.5925925925925926,0.25120772946859904,0.4545454545454546,0.33684210526315783,0.7307692307692307,0.2692307692307692,0.23529411764705882,0.748792270531401,0.4074074074074074,16,155,52,11,655,546,234,12.331469058990479,2,RF,arc-1.csv,More1,9
9,0.6704240472356414,0.6299360645964123,0.17588711690399508,0.629582448690729,0.6308125668872269,0.5925925925925926,0.3285024154589372,0.4166666666666667,0.2882882882882883,0.6623931623931624,0.33760683760683763,0.19047619047619047,0.6714975845410628,0.4074074074074074,16,139,68,11,648,540,234,13.689664363861084,2,RF,arc-1.csv,More1,10
10,0.6953837895866881,0.6362811090026896,0.18708257242215667,0.6358802127064092,0.6375835576504643,0.5925925925925926,0.3140096618357488,0.42328042328042326,0.2962962962962963,0.6752136752136753,0.3247863247863248,0.19753086419753085,0.6859903381642513,0.4074074074074074,16,142,65,11,645,536,234,15.061822414398193,2,RF,arc-1.csv,More1,11
11,0.703166935050993,0.6816212945394149,0.26067086644084053,0.6820372541357301,0.6844122375675264,0.6296296296296297,0.2560386473429952,0.47752808988764045,0.35051546391752575,0.7307692307692307,0.2692307692307692,0.24285714285714285,0.7439613526570048,0.37037037037037035,17,154,53,10,648,540,234,16.41403603553772,2,RF,arc-1.csv,More1,12
12,0.6429593845052782,0.64067257446108,0.21950785944383266,0.6396063960639606,0.6470545178841824,0.5555555555555556,0.2463768115942029,0.4310344827586207,0.3225806451612903,0.7307692307692307,0.2692307692307692,0.22727272727272727,0.7536231884057971,0.4444444444444444,15,156,51,12,645,536,234,17.738327741622925,2,RF,arc-1.csv,More1,13
13,0.6995884773662551,0.6695359475316025,0.23510068167406975,0.6695941450432469,0.6709470744701292,0.6296296296296297,0.28502415458937197,0.46195652173913043,0.3300970873786408,0.7051282051282052,0.2948717948717949,0.2236842105263158,0.714975845410628,0.37037037037037035,17,148,59,10,653,544,234,19.144389867782593,2,RF,arc-1.csv,More1,14
14,0.6950259438182143,0.6470949188342101,0.23781845526637727,0.6464646464646464,0.655297582910654,0.5555555555555556,0.22705314009661837,0.44117647058823534,0.3370786516853933,0.7478632478632479,0.25213675213675213,0.24193548387096775,0.7729468599033816,0.4444444444444444,15,160,47,12,647,538,234,20.499569177627563,2,RF,arc-1.csv,More1,15
15,0.7212381463589193,0.6522894866072595,0.2187596967718326,0.6519967400162998,0.6552975829106539,0.5925925925925926,0.2753623188405797,0.4419889502762431,0.32,0.7094017094017094,0.2905982905982906,0.2191780821917808,0.7246376811594203,0.4074074074074074,16,150,57,11,654,546,234,21.880728483200073,2,RF,arc-1.csv,More1,16
16,0.744408659867597,0.6876483759093868,0.2553769592276246,0.6877192982456141,0.6880624620561866,0.6666666666666666,0.2898550724637681,0.4838709677419355,0.3428571428571429,0.7051282051282052,0.2948717948717949,0.23076923076923078,0.7101449275362319,0.3333333333333333,18,147,60,9,649,540,234,23.217967748641968,2,RF,arc-1.csv,More1,17
17,0.7108606190731795,0.6503651579781845,0.21463539074359408,0.6500340831629174,0.6531096049062172,0.5925925925925926,0.28019323671497587,0.43956043956043955,0.31683168316831684,0.7051282051282052,0.2948717948717949,0.21621621621621623,0.7198067632850241,0.4074074074074074,16,149,58,11,650,542,234,24.609087705612183,2,RF,arc-1.csv,More1,18
18,0.6782966541420647,0.6127808456014133,0.18129546345760228,0.6094750320102433,0.619074161983382,0.5185185185185185,0.2608695652173913,0.39772727272727276,0.29473684210526313,0.7136752136752137,0.2863247863247863,0.20588235294117646,0.7391304347826086,0.48148148148148145,14,153,54,13,644,536,234,25.950305223464966,2,RF,arc-1.csv,More1,19
19,0.7322419037394882,0.6986941551292573,0.2643704818148892,0.6990687587702513,0.7001776223281413,0.7407407407407407,0.33816425120772947,0.5050505050505051,0.34188034188034183,0.6709401709401709,0.32905982905982906,0.2222222222222222,0.6618357487922706,0.25925925925925924,20,137,70,7,644,536,234,27.310495138168335,2,RF,arc-1.csv,More1,20
20,0.668545356951154,0.6383778392405968,0.1818868914886438,0.6383634580355892,0.63842488226231,0.6296296296296297,0.3526570048309179,0.4292929292929293,0.29059829059829057,0.6452991452991453,0.3547008547008547,0.18888888888888888,0.6473429951690821,0.37037037037037035,17,134,73,10,652,544,234,28.687639713287354,2,RF,arc-1.csv,More1,21
21,0.668545356951154,0.6159884504638102,0.18978283681081368,0.6127347169278555,0.6231072610667121,0.5185185185185185,0.25120772946859904,0.4022988505747126,0.3010752688172043,0.7222222222222222,0.2777777777777778,0.21212121212121213,0.748792270531401,0.48148148148148145,14,155,52,13,649,540,234,30.049851417541504,2,RF,arc-1.csv,More1,22
22,0.6918947933440686,0.5880180824587998,0.1518349506457419,0.5816041206769683,0.5946020679850536,0.48148148148148145,0.26570048309178745,0.3693181818181818,0.2736842105263158,0.7051282051282052,0.2948717948717949,0.19117647058823528,0.7342995169082126,0.5185185185185185,13,152,55,14,648,540,234,31.439932346343994,2,RF,arc-1.csv,More1,23
23,0.7130971551261406,0.6062810165023804,0.20990060846279818,0.6003358522250211,0.6195075356185245,0.48148148148148145,0.2028985507246377,0.3987730061349693,0.3170731707317073,0.7606837606837606,0.23931623931623933,0.23636363636363636,0.7971014492753623,0.5185185185185185,13,165,42,14,653,544,234,32.816110372543335,2,RF,arc-1.csv,More1,24
24,0.697351941313294,0.6132247555314378,0.1589661164511967,0.6119791666666666,0.6151600606029545,0.5555555555555556,0.3188405797101449,0.3968253968253968,0.2777777777777778,0.6666666666666666,0.3333333333333333,0.18518518518518517,0.6811594202898551,0.4444444444444444,15,141,66,12,647,538,234,34.20219707489014,2,RF,arc-1.csv,More1,25
25,0.6374127750939346,0.6092029291563925,0.1516236850366311,0.6080489938757655,0.6107816415331454,0.5555555555555556,0.3285024154589372,0.39267015706806285,0.2727272727272727,0.6581196581196581,0.3418803418803419,0.18072289156626506,0.6714975845410628,0.4444444444444444,15,139,68,12,646,538,234,35.55540680885315,2,RF,arc-1.csv,More1,26
26,0.6945786366076222,0.6191005147138537,0.1985132291090125,0.6159450749614684,0.6271144230144071,0.5185185185185185,0.24154589371980675,0.4069767441860465,0.30769230769230765,0.7307692307692307,0.2692307692307692,0.21875,0.7584541062801933,0.48148148148148145,14,157,50,13,650,542,234,36.92858839035034,2,RF,arc-1.csv,More1,27
