,AUC,Balance,MCC,G-Measure,G-Mean,PD,PF,skewed_F,F1,Accuracy,Error,Precision,TNR,FNR,TP,TN,FP,FN,train_len_before,train_len_after,test_len,runtime,clfindex,clfname,testfile,trainfile,runtimes
0,0.6977992485238862,0.6307778773969797,0.1754394372922407,0.6298637449079927,0.6333601711973339,0.7037037037037037,0.42995169082125606,0.4398148148148148,0.2814814814814815,0.5854700854700855,0.41452991452991456,0.17592592592592593,0.5700483091787439,0.2962962962962963,19,118,89,8,1020,846,234,3.0329160690307617,2,RF,arc-1.csv,More1,1
1,0.7318840579710145,0.6153963642350554,0.25297170540744796,0.6109752784569411,0.6343481430955515,0.48148148148148145,0.1642512077294686,0.4193548387096774,0.35135135135135137,0.7948717948717948,0.20512820512820512,0.2765957446808511,0.8357487922705314,0.5185185185185185,13,173,34,14,1028,854,234,6.083730936050415,2,RF,arc-1.csv,More1,2
2,0.7398461263195563,0.7172961242257934,0.29141857194983706,0.7174887892376681,0.717842536077554,0.7407407407407407,0.30434782608695654,0.5235602094240837,0.36363636363636365,0.7008547008547008,0.29914529914529914,0.24096385542168675,0.6956521739130435,0.25925925925925924,20,144,63,7,1020,846,234,9.097699880599976,2,RF,arc-1.csv,More1,3
3,0.7307210592234747,0.6716791888418714,0.22602833398872768,0.6717171717171717,0.6724121715634176,0.7037037037037037,0.357487922705314,0.4726368159203979,0.31666666666666665,0.6495726495726496,0.3504273504273504,0.20430107526881722,0.642512077294686,0.2962962962962963,19,133,74,8,1022,848,234,12.103633165359497,2,RF,arc-1.csv,More1,4
4,0.7308999821077116,0.6769098562580496,0.23322710065907223,0.6769596199524941,0.6774490372475503,0.7037037037037037,0.34782608695652173,0.47738693467336685,0.3220338983050847,0.6581196581196581,0.3418803418803419,0.2087912087912088,0.6521739130434783,0.2962962962962963,19,135,72,8,1028,854,234,15.204340696334839,2,RF,arc-1.csv,More1,5
5,0.7147074610842726,0.6404110716010005,0.19473727605055904,0.6399999999999999,0.6420578831241024,0.5925925925925926,0.30434782608695654,0.42780748663101614,0.3018867924528302,0.6837606837606838,0.3162393162393162,0.20253164556962025,0.6956521739130435,0.4074074074074074,16,144,63,11,1023,850,234,18.242249488830566,2,RF,arc-1.csv,More1,6
6,0.744408659867597,0.69101421748777,0.28370851937998764,0.6920122887864824,0.695434077459772,0.6296296296296297,0.2318840579710145,0.49132947976878616,0.3695652173913043,0.7521367521367521,0.24786324786324787,0.26153846153846155,0.7681159420289855,0.37037037037037035,17,159,48,10,1023,850,234,21.282115697860718,2,RF,arc-1.csv,More1,7
7,0.6964573268921094,0.6338527544055943,0.20224463775582457,0.6325426550145651,0.6387050775280545,0.5555555555555556,0.26570048309178745,0.4213483146067416,0.3092783505154639,0.7136752136752137,0.2863247863247863,0.21428571428571427,0.7342995169082126,0.4444444444444444,15,152,55,12,1032,858,234,24.36983323097229,2,RF,arc-1.csv,More1,8
8,0.7184648416532474,0.6303006147998134,0.1939549855270726,0.628930817610063,0.6344891563557342,0.5555555555555556,0.2753623188405797,0.4166666666666667,0.30303030303030304,0.7051282051282052,0.2948717948717949,0.20833333333333334,0.7246376811594203,0.4444444444444444,15,150,57,12,1022,848,234,27.383800268173218,2,RF,arc-1.csv,More1,9
9,0.7339416711397387,0.65419077909984,0.22293676497364667,0.6539450534578427,0.6574782797297076,0.5925925925925926,0.27053140096618356,0.4444444444444445,0.3232323232323232,0.7136752136752137,0.2863247863247863,0.2222222222222222,0.7294685990338164,0.4074074074074074,16,151,56,11,1024,850,234,30.402699947357178,2,RF,arc-1.csv,More1,10
10,0.7531758811952048,0.6521944152282019,0.20377165982779918,0.6521441293327853,0.6525614641425033,0.6296296296296297,0.32367149758454106,0.44270833333333337,0.3063063063063063,0.6709401709401709,0.32905982905982906,0.20238095238095238,0.6763285024154589,0.37037037037037035,17,140,67,10,1026,852,234,33.42960548400879,2,RF,arc-1.csv,More1,11
11,0.7066559312936124,0.6250285790496928,0.21679188836483673,0.6222222222222222,0.6350528962771202,0.5185185185185185,0.2222222222222222,0.41666666666666674,0.32183908045977017,0.7478632478632479,0.25213675213675213,0.23333333333333334,0.7777777777777778,0.48148148148148145,14,161,46,13,1028,854,234,36.49540686607361,2,RF,arc-1.csv,More1,12
12,0.7258901413490785,0.6666666666666666,0.22035733247630582,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.31578947368421056,0.6666666666666666,0.3333333333333333,0.20689655172413793,0.6666666666666666,0.3333333333333333,18,138,69,9,1020,846,234,39.49638223648071,2,RF,arc-1.csv,More1,13
13,0.7399355877616747,0.6610296395758608,0.21908945254753714,0.6609963547995139,0.6618181174702883,0.6296296296296297,0.30434782608695654,0.4521276595744681,0.3177570093457944,0.688034188034188,0.31196581196581197,0.2125,0.6956521739130435,0.37037037037037035,17,144,63,10,1035,862,234,42.59811544418335,2,RF,arc-1.csv,More1,14
14,0.6512792986222937,0.6383778392405968,0.1818868914886438,0.6383634580355892,0.63842488226231,0.6296296296296297,0.3526570048309179,0.4292929292929293,0.29059829059829057,0.6452991452991453,0.3547008547008547,0.18888888888888888,0.6473429951690821,0.37037037037037035,17,134,73,10,1027,854,234,45.64795899391174,2,RF,arc-1.csv,More1,15
15,0.7263374485596708,0.6383563277700377,0.1908898200414185,0.6379478600306705,0.6398246315468116,0.5925925925925926,0.30917874396135264,0.42553191489361697,0.2990654205607477,0.6794871794871795,0.32051282051282054,0.2,0.6908212560386473,0.4074074074074074,16,143,64,11,1020,846,234,48.66087460517883,2,RF,arc-1.csv,More1,16
16,0.7565754159957059,0.7045077597461422,0.27548871755977444,0.7045079365079365,0.7045083965952029,0.7037037037037037,0.2946859903381642,0.5053191489361702,0.35514018691588783,0.7051282051282052,0.2948717948717949,0.2375,0.7053140096618358,0.2962962962962963,19,146,61,8,1029,856,234,51.761610984802246,2,RF,arc-1.csv,More1,17
17,0.6800858829844337,0.6284901656090748,0.18988785861920496,0.6271043771043772,0.6323706557624712,0.5555555555555556,0.28019323671497587,0.41436464088397784,0.3,0.7008547008547008,0.29914529914529914,0.2054794520547945,0.7198067632850241,0.4444444444444444,15,149,58,12,1031,858,234,54.85132312774658,2,RF,arc-1.csv,More1,18
18,0.7231168366434065,0.6338527544055943,0.20224463775582457,0.6325426550145651,0.6387050775280545,0.5555555555555556,0.26570048309178745,0.4213483146067416,0.3092783505154639,0.7136752136752137,0.2863247863247863,0.21428571428571427,0.7342995169082126,0.4444444444444444,15,152,55,12,1023,850,234,57.890196323394775,2,RF,arc-1.csv,More1,19
19,0.7287529074968688,0.6556504630048654,0.20514323472548157,0.6555283890247217,0.6570699503581221,0.7037037037037037,0.3864734299516908,0.45893719806763283,0.30158730158730157,0.6239316239316239,0.37606837606837606,0.1919191919191919,0.6135265700483091,0.2962962962962963,19,127,80,8,1027,854,234,60.96500062942505,2,RF,arc-1.csv,More1,20
20,0.7019144748613347,0.6404110716010005,0.19473727605055904,0.6399999999999999,0.6420578831241024,0.5925925925925926,0.30434782608695654,0.42780748663101614,0.3018867924528302,0.6837606837606838,0.3162393162393162,0.20253164556962025,0.6956521739130435,0.4074074074074074,16,144,63,11,1028,854,234,64.06371426582336,2,RF,arc-1.csv,More1,21
21,0.7003936303453212,0.6808302094848515,0.2433154843640766,0.6808510638297872,0.6810052246069989,0.6666666666666666,0.30434782608695654,0.4761904761904762,0.3333333333333333,0.6923076923076923,0.3076923076923077,0.2222222222222222,0.6956521739130435,0.3333333333333333,18,144,63,9,1024,850,234,67.08264517784119,2,RF,arc-1.csv,More1,22
22,0.6870638754696725,0.6404110716010005,0.19473727605055904,0.6399999999999999,0.6420578831241024,0.5925925925925926,0.30434782608695654,0.42780748663101614,0.3018867924528302,0.6837606837606838,0.3162393162393162,0.20253164556962025,0.6956521739130435,0.4074074074074074,16,144,63,11,1019,846,234,70.07959985733032,2,RF,arc-1.csv,More1,23
23,0.7161388441581676,0.6266572399945882,0.18586982291197837,0.6252640473172792,0.6302450340985675,0.5555555555555556,0.28502415458937197,0.4120879120879121,0.29702970297029707,0.6965811965811965,0.3034188034188034,0.20270270270270271,0.714975845410628,0.4444444444444444,15,148,59,12,1024,850,234,73.12049770355225,2,RF,arc-1.csv,More1,24
24,0.7002147074610843,0.6476611557325843,0.1963419926685624,0.6476190476190478,0.6478835438717001,0.6296296296296297,0.3333333333333333,0.4381443298969072,0.30088495575221236,0.6623931623931624,0.33760683760683763,0.19767441860465115,0.6666666666666666,0.37037037037037035,17,138,69,10,1024,850,234,76.16036868095398,2,RF,arc-1.csv,More1,25
25,0.6922526391125425,0.6338527544055943,0.20224463775582457,0.6325426550145651,0.6387050775280545,0.5555555555555556,0.26570048309178745,0.4213483146067416,0.3092783505154639,0.7136752136752137,0.2863247863247863,0.21428571428571427,0.7342995169082126,0.4444444444444444,15,152,55,12,1025,852,234,79.21018552780151,2,RF,arc-1.csv,More1,26
26,0.7024512435140454,0.6522894866072595,0.2187596967718326,0.6519967400162998,0.6552975829106539,0.5925925925925926,0.2753623188405797,0.4419889502762431,0.32,0.7094017094017094,0.2905982905982906,0.2191780821917808,0.7246376811594203,0.4074074074074074,16,150,57,11,1021,848,234,82.267009973526,2,RF,arc-1.csv,More1,27
27,0.7427983539094649,0.6947185209310072,0.2595407456754074,0.6947341315823354,0.6947905739653782,0.7037037037037037,0.3140096618357488,0.4947916666666667,0.34234234234234234,0.688034188034188,0.31196581196581197,0.2261904761904762,0.6859903381642513,0.2962962962962963,19,142,65,8,1025,852,234,85.28493976593018,2,RF,arc-1.csv,More1,28
28,0.6991411701556629,0.6522894866072595,0.2187596967718326,0.6519967400162998,0.6552975829106539,0.5925925925925926,0.2753623188405797,0.4419889502762431,0.32,0.7094017094017094,0.2905982905982906,0.2191780821917808,0.7246376811594203,0.4074074074074074,16,150,57,11,1025,852,234,88.32583451271057,2,RF,arc-1.csv,More1,29
29,0.7469135802469136,0.6666666666666666,0.22035733247630582,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.31578947368421056,0.6666666666666666,0.3333333333333333,0.20689655172413793,0.6666666666666666,0.3333333333333333,18,138,69,9,1020,846,234,91.362717628479,2,RF,arc-1.csv,More1,30
0,0.8277518928363424,0.7099565267602517,0.46049672651961193,0.71595639246779,0.7252015565428098,0.6176470588235294,0.1485148514851485,0.6104651162790699,0.6,0.7925925925925926,0.2074074074074074,0.5833333333333334,0.8514851485148515,0.38235294117647056,21,86,15,13,1094,926,135,3.549509286880493,2,RF,log4j-1.0.csv,More1,1
